page_id,page_url,numero_processo,updated_properties,status,error
30d72195-5c64-812b-8498-c8bd375e1f63,https://www.notion.so/Direito-previdenci-rio-de-servidor-p-blico-professor-e-controv-rsia-sobre-direito-ao-abono-de-perman-30d721955c64812b8498c8bd375e1f63,0017801-03.2015.4.01.3600,subramo_do_direito,updated,
30d72195-5c64-812b-9337-f055769b1157,https://www.notion.so/Progress-o-funcional-de-docente-superior-por-interst-cios-acumulados-e-natureza-declarat-ria-da-aval-30d721955c64812b9337f055769b1157,1037832-35.2021.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-812c-98a3-c535bc56e61b,https://www.notion.so/Suspens-o-do-adicional-de-insalubridade-de-servidor-p-blico-em-teletrabalho-por-cessa-o-da-exposi--30d721955c64812c98a3c535bc56e61b,1041164-17.2020.4.01.3700,subramo_do_direito,updated,
30d72195-5c64-812c-a1ed-dae1d856ec4f,https://www.notion.so/Inexigibilidade-de-IPI-sobre-ra-es-animais-em-embalagens-acima-de-10-kg-por-aus-ncia-de-previs-o-le-30d721955c64812ca1eddae1d856ec4f,1001323-31.2019.4.01.3900,subramo_do_direito,updated,
30d72195-5c64-812c-ad3a-f54269c1e01a,https://www.notion.so/Direito-ao-ressarcimento-de-servidor-n-o-titular-de-plano-de-sa-de-quando-comprovada-responsabilidad-30d721955c64812cad3af54269c1e01a,1007727-95.2024.4.01.4200,subramo_do_direito,updated,
30d72195-5c64-812c-b346-c19853230146,https://www.notion.so/Repercuss-o-tribut-ria-de-redu-o-do-percentual-do-Reintegra-como-majora-o-indireta-sujeita-anter-30d721955c64812cb346c19853230146,1003779-51.2018.4.01.3200,subramo_do_direito,updated,
30d72195-5c64-812d-bb05-d67f0dce899e,https://www.notion.so/Controle-da-autodeclara-o-racial-em-concurso-p-blico-e-nulidade-do-indeferimento-por-heteroidentifi-30d721955c64812dbb05d67f0dce899e,1102074-95.2024.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-812e-803f-cb160f87ae04,https://www.notion.so/Pens-o-por-morte-de-pra-a-n-o-contribuinte-e-controv-rsia-sobre-exig-ncia-de-acidente-em-servi-o-par-30d721955c64812e803fcb160f87ae04,1003814-11.2018.4.01.3200,subramo_do_direito,updated,
30d72195-5c64-812e-96d2-f8e3058fb7d9,https://www.notion.so/Posse-prec-ria-de-parcela-em-assentamento-p-blico-do-Incra-e-inaplicabilidade-da-prote-o-possess-ri-30d721955c64812e96d2f8e3058fb7d9,0024461-32.2009.4.01.3500,subramo_do_direito,updated,
30d72195-5c64-812e-973e-f16a7ebd4853,https://www.notion.so/Validade-da-cita-o-postal-assinada-por-terceiro-em-execu-o-fiscal-e-efeitos-dos-embargos-como-reco-30d721955c64812e973ef16a7ebd4853,0014947-48.2010.4.01.3200,subramo_do_direito,updated,
30d72195-5c64-812e-b4c8-dd043ddeddee,https://www.notion.so/Responsabilidade-civil-objetiva-de-conselho-profissional-por-fiscaliza-o-abusiva-que-violou-direito-30d721955c64812eb4c8dd043ddeddee,0002005-44.2002.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-812e-bddf-cefc178d33c1,https://www.notion.so/Nulidade-de-homologa-o-de-acordo-extrajudicial-de-servid-o-administrativa-por-aus-ncia-de-manifesta-30d721955c64812ebddfcefc178d33c1,0004260-88.2015.4.01.3603,subramo_do_direito,updated,
30d72195-5c64-812f-87f6-ec591e2ee729,https://www.notion.so/Atipicidade-de-conduta-de-servidor-p-blico-que-aufere-remunera-o-sem-prestar-servi-os-e-aus-ncia-de-30d721955c64812f87f6ec591e2ee729,1104447-36.2023.4.01.3400,classe,update_failed,"http_400: {""object"":""error"",""status"":400,""code"":""validation_error"",""message"":""Your database schema has exceeded the maximum size."",""request_id"":""94715865-39f2-41fa-a75f-bcf989d38df1""}"
30d72195-5c64-812f-9a9a-c1e042bd4aa7,https://www.notion.so/Obriga-o-legal-de-implanta-o-e-manuten-o-de-portal-da-transpar-ncia-municipal-e-controv-rsia-sobr-30d721955c64812f9a9ac1e042bd4aa7,0000085-34.2017.4.01.3101,subramo_do_direito,updated,
30d72195-5c64-8130-80ab-ffe2946bbefe,https://www.notion.so/Regime-jur-dico-especial-entre-Codevasf-e-irrigante-incid-ncia-de-encargos-por-mora-e-exig-ncia-de--30d721955c64813080abffe2946bbefe,0003831-51.2015.4.01.3303,subramo_do_direito,updated,
30d72195-5c64-8130-82d5-eafe31807954,https://www.notion.so/Cumprimento-de-senten-a-contra-a-Fazenda-P-blica-preclus-o-consumativa-da-mat-ria-decidida-em-coisa-30d721955c64813082d5eafe31807954,1030721-44.2023.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-8130-98ca-e0958cfd25c9,https://www.notion.so/Pedido-de-efeito-suspensivo-em-apela-o-contra-senten-a-que-extingue-processo-de-desapropria-o-para-30d721955c64813098cae0958cfd25c9,1005654-77.2023.4.01.0000,classe,update_failed,"http_400: {""object"":""error"",""status"":400,""code"":""validation_error"",""message"":""Your database schema has exceeded the maximum size."",""request_id"":""78f97e67-fa58-433e-9e66-6c1be7c783ec""}"
30d72195-5c64-8130-a45e-e8b99953dbc4,https://www.notion.so/Expedi-o-de-precat-rio-para-cr-dito-incontroverso-sem-certid-o-formal-de-tr-nsito-em-julgado-e-cont-30d721955c648130a45ee8b99953dbc4,1033588-39.2025.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-8131-8091-fdb98cf0eb11,https://www.notion.so/Anula-o-de-processo-administrativo-migrat-rio-por-notifica-o-exclusivamente-eletr-nica-sem-comprov-30d721955c6481318091fdb98cf0eb11,1036808-64.2024.4.01.3400,classe,update_failed,"http_400: {""object"":""error"",""status"":400,""code"":""validation_error"",""message"":""Your database schema has exceeded the maximum size."",""request_id"":""c2f8cd50-cb64-40d5-9560-ad2f34851a1b""}"
30d72195-5c64-8131-9d0c-d5a1a2338864,https://www.notion.so/Controle-da-cassa-o-de-aposentadoria-de-servidor-p-blico-por-infra-o-grave-praticada-na-ativa-e-co-30d721955c6481319d0cd5a1a2338864,0009643-20.2014.4.01.3300,subramo_do_direito,updated,
30d72195-5c64-8132-8a2d-f708ab46dc73,https://www.notion.so/Validade-do-arrolamento-de-im-vel-efetuado-ap-s-transfer-ncia-a-pessoa-jur-dica-que-n-o-integra-o-n--30d721955c6481328a2df708ab46dc73,1007153-03.2017.4.01.3300,subramo_do_direito,updated,
30d72195-5c64-8133-941e-c676d81df6ac,https://www.notion.so/Conflito-entre-acesso-informa-o-e-prote-o-de-dados-pessoais-em-investiga-o-administrativa-aval-30d721955c648133941ec676d81df6ac,1108440-87.2023.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-8133-a9cb-f84004f430a8,https://www.notion.so/Revis-o-criminal-como-medida-excepcional-para-corrigir-contradi-o-patente-ou-acolher-prova-nova-que-30d721955c648133a9cbf84004f430a8,1039158-79.2020.4.01.0000,classe,update_failed,"http_400: {""object"":""error"",""status"":400,""code"":""validation_error"",""message"":""Your database schema has exceeded the maximum size."",""request_id"":""4501450a-150d-4d85-ab2c-66278a1557b0""}"
30d72195-5c64-8133-ac21-cc0851fe4fcf,https://www.notion.so/Compet-ncia-da-Justi-a-Federal-para-causas-fundadas-em-tratados-e-conven-es-internacionais-excluind-30d721955c648133ac21cc0851fe4fcf,1033711-42.2022.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-8133-b307-f9eb7eb23572,https://www.notion.so/Ilegalidade-de-condicionamento-pela-ANTT-de-autoriza-o-de-fretamento-quita-o-pr-via-de-d-bitos-e-30d721955c648133b307f9eb7eb23572,1082105-65.2022.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-8134-8372-eafa9b324327,https://www.notion.so/Natureza-p-blica-e-inalienabilidade-de-im-vel-funcional-do-Hospital-das-For-as-Armadas-diante-de-ocu-30d721955c6481348372eafa9b324327,1018220-24.2024.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-8134-905d-cc3074d00fa1,https://www.notion.so/Relativiza-o-de-coisa-julgada-em-restabelecimento-de-aposentadoria-por-invalidez-diante-de-nova-per-30d721955c648134905dcc3074d00fa1,1025577-02.2022.4.01.9999,subramo_do_direito,updated,
30d72195-5c64-8134-9b97-f4a0c2de6351,https://www.notion.so/Pedido-de-aplica-o-de-multa-por-litig-ncia-de-m-f-em-apela-o-civil-e-necessidade-de-prova-do-dol-30d721955c6481349b97f4a0c2de6351,1050429-54.2022.4.01.3900,subramo_do_direito,updated,
30d72195-5c64-8134-b6ce-cfa2b0249ff8,https://www.notion.so/Servidor-p-blico-investido-em-mandato-de-vereador-enfrenta-incompatibilidade-de-hor-rios-devendo-af-30d721955c648134b6cecfa2b0249ff8,0039546-28.2013.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-8135-87d6-f4f88dde90ca,https://www.notion.so/Incid-ncia-do-artigo-7-do-Tratado-Brasil-Espanha-sobre-tributa-o-de-servi-os-prestados-por-empresa-30d721955c64813587d6f4f88dde90ca,0001059-90.2016.4.01.3300,subramo_do_direito,updated,
30d72195-5c64-8135-a947-e0e4d35a576f,https://www.notion.so/Obrigatoriedade-de-inscri-o-e-fiscaliza-o-pelo-Conselho-Regional-dos-Corretores-de-Im-veis-quando--30d721955c648135a947e0e4d35a576f,1000066-09.2016.4.01.3501,subramo_do_direito,updated,
30d72195-5c64-8136-83b7-effdee5b84e1,https://www.notion.so/Renova-o-de-consultas-a-sistemas-eletr-nicos-de-localiza-o-de-bens-em-execu-o-de-t-tulo-judicial--30d721955c64813683b7effdee5b84e1,1029298-15.2024.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-8136-8fbc-cedde99d1eb1,https://www.notion.so/Caracteriza-o-de-novo-produto-com-composi-o-e-apresenta-o-distintas-e-aus-ncia-de-obriga-o-de-in-30d721955c6481368fbccedde99d1eb1,0019082-56.2008.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-8136-92e8-ec05e30fcc6f,https://www.notion.so/Direito-de-prefer-ncia-do-ocupante-de-im-vel-funcional-do-INSS-e-necessidade-de-ato-formal-administr-30d721955c64813692e8ec05e30fcc6f,0031253-79.2007.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-8136-987a-cf4bbd789539,https://www.notion.so/Exclus-o-de-benef-cios-fiscais-de-ICMS-da-base-de-c-lculo-do-IRPJ-e-CSLL-versus-necessidade-de-compr-30d721955c648136987acf4bbd789539,1018238-44.2021.4.01.3300,classe,update_failed,"http_400: {""object"":""error"",""status"":400,""code"":""validation_error"",""message"":""Your database schema has exceeded the maximum size."",""request_id"":""0a525c54-da5e-496b-b2e1-e8ffe88cc9fe""}"
30d72195-5c64-8136-9b5f-f6bdf8017227,https://www.notion.so/Licen-a-pr-mio-para-magistrados-federais-impossibilidade-por-aus-ncia-de-previs-o-na-LOMAN-e-veda--30d721955c6481369b5ff6bdf8017227,1000265-04.2020.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-8136-a5be-c2e179e5f6e4,https://www.notion.so/Efeitos-da-legisla-o-superveniente-sobre-t-tulos-executivos-judiciais-transitados-em-julgado-e-prot-30d721955c648136a5bec2e179e5f6e4,1024780-84.2021.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-8136-b935-c879b52f91d6,https://www.notion.so/Pedido-de-benef-cio-assistencial-acumulado-com-declara-o-de-inexigibilidade-de-restitui-o-de-valor-30d721955c648136b935c879b52f91d6,1020776-67.2022.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-8136-be96-c8a21042a1da,https://www.notion.so/Validade-e-irretroatividade-da-arremata-o-judicial-de-im-vel-em-execu-o-fiscal-e-controv-rsia-sobr-30d721955c648136be96c8a21042a1da,1034279-58.2022.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-8139-9b1e-e2ed153af922,https://www.notion.so/Incid-ncia-do-6-do-art-2-da-Lei-8-629-1993-sobre-veda-o-de-vistoria-por-dois-anos-ap-s-desocupa-30d721955c6481399b1ee2ed153af922,1003944-87.2017.4.01.3700,subramo_do_direito,updated,
30d72195-5c64-8139-a8b6-ec5978d7d86c,https://www.notion.so/Direito-de-prefer-ncia-na-aliena-o-de-im-vel-funcional-p-blico-e-exig-ncia-de-declara-o-formal-de--30d721955c648139a8b6ec5978d7d86c,0041258-58.2010.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-8139-ae10-d6f03d6b87ac,https://www.notion.so/Validade-da-exig-ncia-de-apresenta-o-de-GFIP-retificadora-como-condi-o-para-restitui-o-ou-compens-30d721955c648139ae10d6f03d6b87ac,0022683-55.2017.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-8139-af0a-d29adb332f88,https://www.notion.so/Regime-jur-dico-dos-Procuradores-Federais-e-controv-rsia-sobre-veda-o-ao-exerc-cio-concomitante-da--30d721955c648139af0ad29adb332f88,0045956-12.2012.4.01.3700,subramo_do_direito,updated,
30d72195-5c64-8139-b578-f4621c5ac24f,https://www.notion.so/Nulidade-de-resolu-o-administrativa-que-institui-rateio-do-Encargo-de-Servi-os-do-Sistema-ESS-sem-30d721955c648139b578f4621c5ac24f,0076289-03.2014.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-813b-8902-f443bfcf1338,https://www.notion.so/Cr-ditos-decorrentes-de-Benef-cio-de-Presta-o-Continuada-BPC-declarados-judicialmente-ap-s-o-bit-30d721955c64813b8902f443bfcf1338,1007839-78.2021.4.01.4100,subramo_do_direito,updated,
30d72195-5c64-813c-a50a-ecfce959d353,https://www.notion.so/Redu-o-n-o-informada-da-quantidade-de-produto-comercializado-e-responsabilidade-do-fornecedor-por-f-30d721955c64813ca50aecfce959d353,0001725-97.2007.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-813c-b7f1-efc502b52253,https://www.notion.so/Incidente-de-insanidade-mental-em-processo-penal-sobre-estupro-de-vulner-vel-e-divulga-o-de-cena-ex-30d721955c64813cb7f1efc502b52253,1031215-77.2021.4.01.3200,classe,update_failed,"http_400: {""object"":""error"",""status"":400,""code"":""validation_error"",""message"":""Your database schema has exceeded the maximum size."",""request_id"":""b6a31500-e003-4edb-9c77-1c3a7c292ac5""}"
30d72195-5c64-813d-a0f1-e3cb25e2d1b6,https://www.notion.so/Validade-de-grava-o-ambiental-feita-por-agente-p-blico-em-local-p-blico-e-vincula-o-da-autoridade--30d721955c64813da0f1e3cb25e2d1b6,1002382-90.2020.4.01.4200,subramo_do_direito,updated,
30d72195-5c64-813e-9cbf-e93fe55d5486,https://www.notion.so/Compet-ncia-da-Justi-a-do-Trabalho-para-julgar-a-o-sobre-remo-o-de-empregada-de-sociedade-de-econo-30d721955c64813e9cbfe93fe55d5486,1005789-29.2022.4.01.3200,subramo_do_direito,updated,
30d72195-5c64-813e-a911-c9d03bed9972,https://www.notion.so/Trancamento-excepcional-de-inqu-rito-policial-em-habeas-corpus-frente-a-controv-rsia-f-tica-ind-cio-30d721955c64813ea911c9d03bed9972,1010863-56.2025.4.01.0000,classe,update_failed,"http_400: {""object"":""error"",""status"":400,""code"":""validation_error"",""message"":""Your database schema has exceeded the maximum size."",""request_id"":""ee7661a1-2af2-494d-bc87-2a57de503c6b""}"
30d72195-5c64-813e-b6a7-e758deae74be,https://www.notion.so/Manuten-o-de-Processo-Administrativo-Disciplinar-contra-servidor-que-exerce-ger-ncia-em-sociedade-p-30d721955c64813eb6a7e758deae74be,0031951-66.2013.4.01.3500,subramo_do_direito,updated,
30d72195-5c64-813f-8e49-f82bc8d67ae9,https://www.notion.so/Admissibilidade-de-recurso-especial-no-CARF-exigindo-demonstra-o-concreta-de-diverg-ncia-na-interpr-30d721955c64813f8e49f82bc8d67ae9,0016241-88.2008.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-813f-a5e8-d01011545e2c,https://www.notion.so/Servidor-p-blico-que-obt-m-vantagem-remunerat-ria-por-mandado-de-seguran-a-e-controv-rsia-sobre-in-c-30d721955c64813fa5e8d01011545e2c,1022830-40.2021.4.01.0000,classe,update_failed,"http_400: {""object"":""error"",""status"":400,""code"":""validation_error"",""message"":""Your database schema has exceeded the maximum size."",""request_id"":""c71cf573-d665-424e-9de3-4377d6db1d54""}"
30d72195-5c64-8140-9375-df8924235d30,https://www.notion.so/Nulidade-e-impugna-o-de-lan-amento-tribut-rio-discutidas-em-ju-zo-penal-versus-necessidade-de-via-p-30d721955c6481409375df8924235d30,0003465-26.2012.4.01.3300,classe,update_failed,"http_400: {""object"":""error"",""status"":400,""code"":""validation_error"",""message"":""Your database schema has exceeded the maximum size."",""request_id"":""d208869a-8355-462a-a517-0b8c615da4ae""}"
30d72195-5c64-8140-9c18-d345ebac13e8,https://www.notion.so/Validade-de-reintegra-o-de-posse-contra-arrendat-rio-do-Programa-de-Arrendamento-Residencial-quando-30d721955c6481409c18d345ebac13e8,0004754-67.2008.4.01.4000,subramo_do_direito,updated,
30d72195-5c64-8140-9d18-fe9e5cc69158,https://www.notion.so/Ilegitimidade-da-Uni-o-para-cobran-a-de-imposto-de-renda-retido-na-fonte-sobre-rendimentos-pagos-por-30d721955c6481409d18fe9e5cc69158,0045259-56.2014.4.01.3300,subramo_do_direito,updated,
30d72195-5c64-8140-a458-ccf6006c017a,https://www.notion.so/Reconhecimento-de-tempo-especial-para-piloto-militar-por-analogia-com-aeronauta-e-convers-o-em-tempo-30d721955c648140a458ccf6006c017a,0042227-97.2015.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-8140-b5b5-c1af0358b532,https://www.notion.so/Validade-de-resolu-o-do-conselho-profissional-que-exige-certificado-de-profici-ncia-em-portugu-s-pa-30d721955c648140b5b5c1af0358b532,0003455-52.2012.4.01.3600,subramo_do_direito,updated,
30d72195-5c64-8140-b6be-f77a7f9413ee,https://www.notion.so/Repactua-o-de-pre-os-em-contrato-administrativo-de-presta-o-cont-nua-exig-ncia-de-requerimento-op-30d721955c648140b6bef77a7f9413ee,0002186-78.2008.4.01.4000,subramo_do_direito,updated,
30d72195-5c64-8141-971a-f430ae3a2717,https://www.notion.so/Embargos-de-terceiro-contra-sequestro-de-ve-culo-requerendo-prova-cumulativa-de-propriedade-licitud-30d721955c648141971af430ae3a2717,1005465-55.2022.4.01.4100,subramo_do_direito,updated,
30d72195-5c64-8141-a35a-d8154aa403ca,https://www.notion.so/Isen-o-de-Imposto-de-Renda-da-Pessoa-F-sica-para-consultores-t-cnicos-contratados-por-organismos-in-30d721955c648141a35ad8154aa403ca,0047204-69.2014.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-8141-afa3-e074e9f6cf73,https://www.notion.so/Natureza-jur-dica-dos-not-rios-e-registradores-como-delegat-rios-de-servi-o-p-blico-privado-e-contro-30d721955c648141afa3e074e9f6cf73,0041911-89.2012.4.01.3400,classe,update_failed,"http_400: {""object"":""error"",""status"":400,""code"":""validation_error"",""message"":""Your database schema has exceeded the maximum size."",""request_id"":""944c629c-90aa-42d2-8f49-445f8c722d89""}"
30d72195-5c64-8142-8253-c4616499a861,https://www.notion.so/Base-de-c-lculo-dos-honor-rios-advocat-cios-na-execu-o-e-controv-rsia-sobre-desconto-de-pagamento-a-30d721955c6481428253c4616499a861,1028864-26.2024.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-8142-a17a-e6188bc83b49,https://www.notion.so/Servidor-p-blico-federal-removido-por-relota-o-decorrente-de-extin-o-de-unidade-administrativa-e-d-30d721955c648142a17ae6188bc83b49,1004776-16.2024.4.01.4302,subramo_do_direito,updated,
30d72195-5c64-8142-b308-fef5cf22d401,https://www.notion.so/Compatibilidade-de-exig-ncia-administrativa-de-reabilita-o-criminal-ou-decurso-de-cinco-anos-ap-s-c-30d721955c648142b308fef5cf22d401,1032531-20.2024.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-8143-8b33-f1a80ae37bda,https://www.notion.so/Impugna-o-do-indeferimento-do-seguro-desemprego-por-presun-o-abstrata-de-rendimentos-de-dirigente--30d721955c6481438b33f1a80ae37bda,1035824-71.2024.4.01.3500,subramo_do_direito,updated,
30d72195-5c64-8143-b3f5-fbbe58322a01,https://www.notion.so/Servi-o-p-blico-supress-o-da-Gratifica-o-de-Desempenho-de-Atividade-de-Recursos-Minerais-GDARM-p-30d721955c648143b3f5fbbe58322a01,1092622-75.2021.4.01.3300,subramo_do_direito,updated,
30d72195-5c64-8143-b7b3-f657b0b33eb9,https://www.notion.so/Exigibilidade-das-contribui-es-para-o-Incra-e-sal-rio-educa-o-e-controv-rsia-sobre-alcance-de-leis-30d721955c648143b7b3f657b0b33eb9,0002300-56.2003.4.01.3300,subramo_do_direito,updated,
30d72195-5c64-8144-8c7f-c071d51ca273,https://www.notion.so/Integra-o-de-vantagens-pessoais-percebidas-antes-da-Emenda-Constitucional-41-2003-na-base-de-c-lcul-30d721955c6481448c7fc071d51ca273,0006675-64.2003.4.01.3700,subramo_do_direito,updated,
30d72195-5c64-8144-bce8-c0cfd52b31e3,https://www.notion.so/Revis-o-contratual-por-teoria-da-imprevis-o-negada-quando-reajuste-salarial-previsto-em-diss-dio-col-30d721955c648144bce8c0cfd52b31e3,0000112-60.2007.4.01.3200,subramo_do_direito,updated,
30d72195-5c64-8145-8809-e26959567543,https://www.notion.so/Servidor-magistrado-aposentado-compulsoriamente-por-penalidade-disciplinar-e-controv-rsia-sobre-a-im-30d721955c6481458809e26959567543,0017031-72.2009.4.01.4100,subramo_do_direito,updated,
30d72195-5c64-8145-a480-c45ae3b80214,https://www.notion.so/Compet-ncia-da-Justi-a-Federal-para-crimes-contra-florestas-com-envolvimento-de-interesses-ind-genas-30d721955c648145a480c45ae3b80214,1017100-40.2020.4.01.3700,subramo_do_direito,updated,
30d72195-5c64-8146-ae7b-e7fd91c79552,https://www.notion.so/Aplica-o-da-al-quota-m-nima-do-ITR-por-presun-o-de-frustra-o-de-safra-decorrente-de-decreta-o-de-30d721955c648146ae7be7fd91c79552,0000197-98.2016.4.01.3307,subramo_do_direito,updated,
30d72195-5c64-8146-b2ae-d10d5dbf1a8f,https://www.notion.so/Admissibilidade-de-prova-emprestada-de-processo-estrangeiro-em-a-o-penal-por-tr-fico-de-pessoas-e-p-30d721955c648146b2aed10d5dbf1a8f,0018276-31.2016.4.01.3500,subramo_do_direito,updated,
30d72195-5c64-8147-a370-f409418e1ed1,https://www.notion.so/Requisi-o-judicial-de-dados-do-cadastro-eleitoral-Justi-a-Eleitoral-para-localizar-endere-o-do-de-30d721955c648147a370f409418e1ed1,0057176-49.2012.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-8147-ac7b-e037d83758d6,https://www.notion.so/Validade-da-autodeclara-o-em-concurso-p-blico-frente-heteroidentifica-o-subsidi-ria-para-preven--30d721955c648147ac7be037d83758d6,1003734-82.2025.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-8148-b340-f61454eeee55,https://www.notion.so/Alega-o-de-incompet-ncia-relativa-em-a-o-de-anula-o-de-leil-o-imobili-rio-e-veda-o-do-decl-nio-d-30d721955c648148b340f61454eeee55,1034817-39.2022.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-8148-b948-cf6065ba2e6a,https://www.notion.so/Execu-o-fiscal-contra-autarquia-federal-validade-e-substitui-o-de-honor-rios-advocat-cios-pelo-ac-30d721955c648148b948cf6065ba2e6a,1011383-94.2017.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-8149-856d-d39833ff26da,https://www.notion.so/Validade-de-portaria-ministerial-sobre-periculosidade-de-motociclistas-frente-exig-ncia-de-rito-tr-30d721955c648149856dd39833ff26da,0049124-08.2015.4.01.3800,subramo_do_direito,updated,
30d72195-5c64-8149-87ce-c724be3a9f61,https://www.notion.so/Natureza-interlocut-ria-de-decis-o-que-exclui-multa-di-ria-em-cumprimento-de-senten-a-e-cabimento-de-30d721955c64814987cec724be3a9f61,0071682-83.2009.4.01.9199,subramo_do_direito,updated,
30d72195-5c64-8149-a3bf-e89cd94bb7aa,https://www.notion.so/Efic-cia-de-acordo-privado-entre-companheira-e-ex-esposa-quanto-titularidade-e-ordem-de-benefici-r-30d721955c648149a3bfe89cd94bb7aa,0021273-66.2016.4.01.3700,subramo_do_direito,updated,
30d72195-5c64-8149-ad1a-fa74274fbfca,https://www.notion.so/Libera-o-de-saldo-do-FGTS-para-custeio-de-tratamento-especial-e-oneroso-de-dependente-com-transtorn-30d721955c648149ad1afa74274fbfca,1095278-25.2023.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-8149-b42e-da0b5cfc5b64,https://www.notion.so/Nulidade-da-aliena-o-de-lotes-de-assentamento-p-blico-por-aus-ncia-de-autoriza-o-do-INCRA-e-impact-30d721955c648149b42eda0b5cfc5b64,0000779-36.2009.4.01.3310,subramo_do_direito,updated,
30d72195-5c64-814a-88cb-fa1c9893811d,https://www.notion.so/Redirecionamento-da-execu-o-fiscal-por-Taxa-de-Controle-e-Fiscaliza-o-Ambiental-ao-s-cio-gerente-a-30d721955c64814a88cbfa1c9893811d,0032330-34.2014.4.01.3900,subramo_do_direito,updated,
30d72195-5c64-814a-8a11-eb0e1e517cea,https://www.notion.so/Abrang-ncia-da-impenhorabilidade-de-dep-sitos-banc-rios-pelo-inciso-X-do-art-833-do-CPC-e-limites-p-30d721955c64814a8a11eb0e1e517cea,1022176-14.2025.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-814a-8a5c-d8f4a7f128e2,https://www.notion.so/Ilicitude-da-suspens-o-de-servi-o-p-blico-essencial-por-d-bito-antigo-apurado-administrativamente-se-30d721955c64814a8a5cd8f4a7f128e2,0036617-47.2012.4.01.3500,subramo_do_direito,updated,
30d72195-5c64-814a-b8a8-d7b2bc179459,https://www.notion.so/Desapropria-o-indireta-por-obras-rodovi-rias-e-controv-rsia-sobre-expedi-o-de-mandado-translativo--30d721955c64814ab8a8d7b2bc179459,1003476-36.2020.4.01.3306,subramo_do_direito,updated,
30d72195-5c64-814b-9b69-ef1c8e4cc97e,https://www.notion.so/Exig-ncia-judicial-de-procura-o-atualizada-para-levantamento-de-quantias-no-cumprimento-de-senten-a-30d721955c64814b9b69ef1c8e4cc97e,1012224-79.2023.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-814b-a937-e65bae53d2e8,https://www.notion.so/Licita-o-internacional-envolvendo-exig-ncia-de-sedes-e-elei-o-de-foro-no-exterior-versus-restri-e-30d721955c64814ba937e65bae53d2e8,0016519-21.2010.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-814b-ad78-ead03fcb2148,https://www.notion.so/Admissibilidade-de-atestado-m-dico-particular-e-limita-o-da-exig-ncia-de-deslocamento-para-per-cia--30d721955c64814bad78ead03fcb2148,0016361-45.2010.4.01.3600,subramo_do_direito,updated,
30d72195-5c64-814c-8799-e0ad603c8617,https://www.notion.so/Nulidade-da-cita-o-por-aplicativo-de-mensagens-por-aus-ncia-de-prova-inequ-voca-de-ci-ncia-do-r-u--30d721955c64814c8799e0ad603c8617,1022077-78.2024.4.01.0000,subramo_do_direito,updated,
30d72195-5c64-814c-a046-fa0409dde1f5,https://www.notion.so/Reconhecimento-de-atividade-especial-com-apresenta-o-posterior-de-PPP-e-LTCAT-e-revis-o-para-conver-30d721955c64814ca046fa0409dde1f5,1083172-40.2023.4.01.3300,subramo_do_direito,updated,
30d72195-5c64-814c-b630-e1d3f078a39c,https://www.notion.so/Direito-de-resposta-contra-mat-ria-jornal-stica-sobre-institui-o-p-blica-baseada-em-relat-rios-ofic-30d721955c64814cb630e1d3f078a39c,0041191-93.2010.4.01.3400,subramo_do_direito,updated,
30d72195-5c64-814d-860e-c49ab698bd56,https://www.notion.so/Controle-jurisdicional-de-altera-o-n-o-publicizada-do-local-de-avalia-o-biopsicossocial-em-concurs-30d721955c64814d860ec49ab698bd56,1020727-21.2025.4.01.0000,subramo_do_direito,updated,
