page_id,page_url,status,raw_text,iso_date,error
30d72195-5c64-800a-8997-da1765bfe5be,https://www.notion.so/Pedido-de-oitiva-de-testemunha-apresentado-ap-s-prazo-legal-da-resposta-acusa-o-e-consequ-ncia-da-30d721955c64800a8997da1765bfe5be,parsed,21 de fevereiro de 2022,2022-02-21,
30d72195-5c64-800a-946b-d0a00b9efc5b,https://www.notion.so/An-lise-e-rejei-o-da-suspei-o-de-magistrado-por-manifesta-es-p-blicas-sem-rela-o-direta-com-o-pr-30d721955c64800a946bd0a00b9efc5b,parsed,17 de novembro de 2020,2020-11-17,
30d72195-5c64-800a-96f0-f6f4977db6c7,https://www.notion.so/Adequa-o-de-c-lculos-em-execu-o-fiscal-ou-judicial-para-corre-o-do-valor-exequendo-sem-caracteriz-30d721955c64800a96f0f6f4977db6c7,parsed,29 de junho de 2021,2021-06-29,
30d72195-5c64-800a-98ce-f912d1f8feb6,https://www.notion.so/Acesso-do-investigado-aos-elementos-de-prova-j-juntados-em-procedimento-administrativo-declarado-re-30d721955c64800a98cef912d1f8feb6,parsed,9 de setembro de 2020,2020-09-09,
30d72195-5c64-800a-af04-d57e56415e0b,https://www.notion.so/Direito-administrativo-impossibilidade-de-transposi-o-para-carreira-de-finan-as-e-controle-previst-30d721955c64800aaf04d57e56415e0b,parsed,30 de setembro de 2020,2020-09-30,
30d72195-5c64-800a-b79a-c86456cf4e35,https://www.notion.so/Habeas-corpus-preventivo-contra-execu-o-de-medidas-cautelares-ou-busca-e-apreens-o-sem-demonstra-o-30d721955c64800ab79ac86456cf4e35,parsed,9 de fevereiro de 2021,2021-02-09,
30d72195-5c64-800a-b7b4-d5b4cc3e4cb9,https://www.notion.so/Execu-o-parcial-de-senten-a-contra-servidor-p-blico-e-viabilidade-de-prosseguimento-diante-de-recur-30d721955c64800ab7b4d5b4cc3e4cb9,parsed,15 de dezembro de 2021,2021-12-15,
30d72195-5c64-800a-bd40-e5b91ad864f2,https://www.notion.so/Acesso-da-defesa-t-cnica-s-m-dias-audiovisuais-do-processo-e-limites-temporais-razo-veis-para-asseg-30d721955c64800abd40e5b91ad864f2,parsed,14 de julho de 2020,2020-07-14,
30d72195-5c64-800b-8602-fbefc701010a,https://www.notion.so/Constitucionalidade-do-art-58-3-da-Lei-9-649-1998-e-direito-ao-seguro-desemprego-de-empregados--30d721955c64800b8602fbefc701010a,parsed,28 de julho de 2021,2021-07-28,
30d72195-5c64-800b-8c64-eecb36e9877c,https://www.notion.so/Concomit-ncia-de-associa-o-criminosa-e-roubo-circunstanciado-com-armas-distin-o-de-objetos-jur-di-30d721955c64800b8c64eecb36e9877c,parsed,11 de maio de 2021,2021-05-11,
30d72195-5c64-800b-9e30-e53e9f507727,https://www.notion.so/Tributa-o-federal-sobre-lucro-controv-rsia-acerca-da-incid-ncia-de-juros-Selic-sobre-diferen-as-qu-30d721955c64800b9e30e53e9f507727,parsed,21 de setembro de 2021,2021-09-21,
30d72195-5c64-800c-882f-e818e8386778,https://www.notion.so/Naturaliza-o-de-menor-estrangeiro-com-resid-ncia-fixa-comprovada-no-Brasil-antes-dos-dez-anos-e-rec-30d721955c64800c882fe818e8386778,parsed,9 de setembro de 2020,2020-09-09,
30d72195-5c64-800c-8c73-e18947fa0754,https://www.notion.so/Prazo-quinquenal-do-TCU-para-exame-e-registro-de-atos-de-concess-o-inicial-de-aposentadoria-reforma-30d721955c64800c8c73e18947fa0754,parsed,24 de novembro de 2021,2021-11-24,
30d72195-5c64-800c-8ce5-cd2d9bbb8803,https://www.notion.so/Compet-ncia-origin-ria-do-STF-em-a-es-de-magistrado-sobre-licen-a-pr-mio-e-controv-rsia-sobre-decli-30d721955c64800c8ce5cd2d9bbb8803,parsed,17 de março de 2021,2021-03-17,
30d72195-5c64-800c-a699-f8acd6bc07c8,https://www.notion.so/Controv-rsia-sobre-exig-ncia-de-autoriza-o-judicial-pelo-Detran-para-transferir-ve-culo-adquirido-c-30d721955c64800ca699f8acd6bc07c8,parsed,27 de outubro de 2021,2021-10-27,
30d72195-5c64-800c-ba10-f717af8841f2,https://www.notion.so/Fraude-para-obten-o-de-financiamento-do-Pronaf-por-meio-de-simula-o-de-contrato-de-arrendamento-ru-30d721955c64800cba10f717af8841f2,parsed,30 de novembro de 2021,2021-11-30,
30d72195-5c64-800d-82c3-d09e0383f6e9,https://www.notion.so/Aplicabilidade-da-Lei-12-844-2013-para-isen-o-de-honor-rios-de-sucumb-ncia-da-Fazenda-quando-reconh-30d721955c64800d82c3d09e0383f6e9,parsed,27 de abril de 2021,2021-04-27,
30d72195-5c64-800d-8420-d68ebc3898ea,https://www.notion.so/Anula-o-judicial-de-quest-o-de-concurso-p-blico-por-erro-grosseiro-na-formula-o-que-extrapola-o-ed-30d721955c64800d8420d68ebc3898ea,parsed,16 de novembro de 2020,2020-11-16,
30d72195-5c64-800d-9796-c15bdf1a0c2d,https://www.notion.so/Concess-o-de-aux-lio-transporte-a-servidor-com-deslocamento-por-ve-culo-pr-prio-e-controv-rsia-sobre-30d721955c64800d9796c15bdf1a0c2d,parsed,5 de agosto de 2020,2020-08-05,
30d72195-5c64-800d-9b3c-ce70d3ec8c73,https://www.notion.so/Remo-o-de-servidor-p-blico-por-motivo-de-sa-de-exigindo-junta-m-dica-oficial-e-comprova-o-da-neces-30d721955c64800d9b3cce70d3ec8c73,parsed,10 de junho de 2020,2020-06-10,
30d72195-5c64-800d-a5a4-c3382a7af0e4,https://www.notion.so/Suspens-o-cautelar-da-execu-o-de-san-es-por-improbidade-administrativa-at-o-tr-nsito-em-julgado-d-30d721955c64800da5a4c3382a7af0e4,parsed,18 de maio de 2021,2021-05-18,
30d72195-5c64-800d-b64e-ef64c6223dd2,https://www.notion.so/Responsabilidade-do-IPHAN-pela-execu-o-e-custeio-de-obras-de-conserva-o-em-im-vel-tombado-diante-d-30d721955c64800db64eef64c6223dd2,parsed,31 de maio de 2021,2021-05-31,
30d72195-5c64-800d-bc31-eacb8422f40e,https://www.notion.so/Convers-o-de-pena-de-presta-o-de-servi-os-em-multa-e-controv-rsia-sobre-aplica-o-da-pena-pecuni-ri-30d721955c64800dbc31eacb8422f40e,parsed,3 de agosto de 2021,2021-08-03,
30d72195-5c64-800e-8692-e9066a158ccf,https://www.notion.so/Ilegalidade-da-contrata-o-direta-de-escrit-rio-de-advocacia-para-atividade-fim-em-detrimento-da-nom-30d721955c64800e8692e9066a158ccf,parsed,20 de julho de 2020,2020-07-20,
30d72195-5c64-800e-9a9e-ee752d3d4552,https://www.notion.so/Responsabilidade-civil-objetiva-do-INSS-por-descontos-indevidos-em-aposentadoria-decorrentes-de-empr-30d721955c64800e9a9eee752d3d4552,parsed,28 de setembro de 2020,2020-09-28,
30d72195-5c64-800e-aa73-eae8c29282bd,https://www.notion.so/Compet-ncia-para-processamento-e-julgamento-de-recursos-origin-rios-de-Juizados-Especiais-Federais-v-30d721955c64800eaa73eae8c29282bd,parsed,6 de abril de 2022,2022-04-06,
30d72195-5c64-800e-b340-d840629407ef,https://www.notion.so/Constitucionalidade-e-limites-do-ressarcimento-ao-SUS-previsto-no-art-32-da-Lei-9-656-1998-quanto-a-30d721955c64800eb340d840629407ef,parsed,16 de dezembro de 2021,2021-12-16,
30d72195-5c64-800f-861e-c6e204260aef,https://www.notion.so/Exig-ncia-de-certid-es-fiscais-e-previdenci-rias-para-credenciamento-de-curso-superior-como-forma-in-30d721955c64800f861ec6e204260aef,parsed,23 de junho de 2021,2021-06-23,
30d72195-5c64-800f-93ca-ddf2aba219e3,https://www.notion.so/Exclus-o-da-responsabilidade-civil-do-DNIT-por-culpa-exclusiva-de-menor-n-o-habilitado-que-trafegava-30d721955c64800f93caddf2aba219e3,parsed,16 de novembro de 2020,2020-11-16,
30d72195-5c64-800f-ab53-fd26e66aafd0,https://www.notion.so/Trancamento-de-a-o-penal-por-prescri-o-da-pretens-o-punitiva-em-crime-de-genoc-dio-cometido-antes--30d721955c64800fab53fd26e66aafd0,parsed,4 de agosto de 2020,2020-08-04,
30d72195-5c64-800f-b053-f67ec4314d3d,https://www.notion.so/Validade-de-ap-lice-de-seguro-garantia-sem-aceita-o-da-Fazenda-e-com-prazo-determinado-como-garanti-30d721955c64800fb053f67ec4314d3d,parsed,17 de agosto de 2021,2021-08-17,
30d72195-5c64-800f-b331-da02aed05c25,https://www.notion.so/Responsabilidade-por-atos-de-improbidade-de-magistrado-e-alcance-das-san-es-previstas-nos-artigos-1-30d721955c64800fb331da02aed05c25,parsed,27 de julho de 2021,2021-07-27,
30d72195-5c64-8010-8329-d8c11c43cbb8,https://www.notion.so/Validade-de-multas-aplicadas-pela-ANTT-no-transporte-rodovi-rio-interestadual-de-passageiros-em-raz--30d721955c6480108329d8c11c43cbb8,parsed,20 de outubro de 2020,2020-10-20,
30d72195-5c64-8010-8e22-ffe3ef02de77,https://www.notion.so/Validade-da-busca-pessoal-realizada-com-fundada-suspeita-limites-do-poder-de-pol-cia-preventiva-e-p-30d721955c6480108e22ffe3ef02de77,parsed,22 de abril de 2020,2020-04-22,
30d72195-5c64-8010-a13c-cf620616b86c,https://www.notion.so/Crime-de-desvio-de-finalidade-em-financiamentos-p-blicos-Finam-Sudam-e-controv-rsia-sobre-subsun-o--30d721955c648010a13ccf620616b86c,parsed,12 de abril de 2022,2022-04-12,
30d72195-5c64-8010-a59b-f1be55dff854,https://www.notion.so/Aplicabilidade-da-Lei-de-Improbidade-a-agentes-pol-ticos-e-aus-ncia-de-prescri-o-intercorrente-dian-30d721955c648010a59bf1be55dff854,parsed,22 de março de 2022,2022-03-22,
30d72195-5c64-8010-a673-fc05eb6171b1,https://www.notion.so/Possibilidade-de-levantamento-de-valores-penhorados-via-BacenJud-em-execu-o-fiscal-contra-a-Uni-o-b-30d721955c648010a673fc05eb6171b1,parsed,4 de maio de 2020,2020-05-04,
30d72195-5c64-8011-8626-c3353c9ab3d0,https://www.notion.so/Anula-o-de-CEBAS-concedido-a-entidade-educacional-em-raz-o-de-cobran-a-por-servi-os-e-discuss-o-sob-30d721955c6480118626c3353c9ab3d0,parsed,7 de fevereiro de 2022,2022-02-07,
30d72195-5c64-8011-9422-cf9145d38c97,https://www.notion.so/Aus-ncia-de-direito-adquirido-ao-regime-celetista-e-impossibilidade-de-incorpora-o-de-verbas-salari-30d721955c6480119422cf9145d38c97,parsed,12 de fevereiro de 2020,2020-02-12,
30d72195-5c64-8011-9c38-f2d6976a169f,https://www.notion.so/Alega-o-de-corrup-o-ativa-e-passiva-mediante-acordo-entre-agente-e-funcion-rio-p-blico-envolvendo--30d721955c6480119c38f2d6976a169f,parsed,25 de maio de 2021,2021-05-25,
30d72195-5c64-8011-a105-e5c91743b130,https://www.notion.so/Inexigibilidade-de-conduta-diversa-em-apropria-o-ind-bita-previdenci-ria-e-exige-ncia-de-provas-con-30d721955c648011a105e5c91743b130,parsed,5 de abril de 2022,2022-04-05,
30d72195-5c64-8011-a7b3-f7243d45ad46,https://www.notion.so/Direito-educacional-e-responsabilidade-civil-reintegra-o-de-estudante-benefici-rio-do-Prouni-indev-30d721955c648011a7b3f7243d45ad46,parsed,21 de setembro de 2020,2020-09-21,
30d72195-5c64-8011-b243-fcaa5aa3cf52,https://www.notion.so/Concess-o-de-aposentadoria-de-servidor-p-blico-perante-instaura-o-de-processo-administrativo-discip-30d721955c648011b243fcaa5aa3cf52,parsed,7 de abril de 2021,2021-04-07,
30d72195-5c64-8011-ba04-d0dc0e5cfc85,https://www.notion.so/Aprecia-o-de-a-o-cautelar-ajuizada-ap-s-execu-o-fiscal-para-suspender-exigibilidade-tribut-ria-me-30d721955c648011ba04d0dc0e5cfc85,parsed,5 de outubro de 2020,2020-10-05,
30d72195-5c64-8011-bddc-c58dcfc28f6a,https://www.notion.so/Controle-de-indisponibilidade-universal-de-valores-em-contas-banc-rias-e-prote-o-de-verbas-salariai-30d721955c648011bddcc58dcfc28f6a,parsed,27 de abril de 2022,2022-04-27,
30d72195-5c64-8012-82df-f0d4738c5488,https://www.notion.so/Concess-o-judicial-de-reajuste-salarial-a-servidores-ap-s-reestrutura-o-de-carreira-sem-previs-o-le-30d721955c64801282dff0d4738c5488,parsed,26 de janeiro de 2022,2022-01-26,
30d72195-5c64-8012-9d08-fcaab846265d,https://www.notion.so/Reconhecimento-administrativo-de-direito-posse-e-contagem-retroativa-de-tempo-de-servi-o-por-nomea-30d721955c6480129d08fcaab846265d,parsed,30 de setembro de 2020,2020-09-30,
30d72195-5c64-8012-a59b-dfb81df3cf13,https://www.notion.so/Habeas-corpus-contra-manuten-o-de-pris-o-preventiva-por-garantia-da-ordem-p-blica-diante-de-ind-cio-30d721955c648012a59bdfb81df3cf13,parsed,5 de maio de 2020,2020-05-05,
30d72195-5c64-8012-afbf-dc2c214e50e3,https://www.notion.so/Extin-o-do-processo-por-abandono-em-raz-o-da-in-rcia-da-parte-autora-ap-s-intima-o-e-decurso-do-pr-30d721955c648012afbfdc2c214e50e3,parsed,27 de novembro de 2020,2020-11-27,
30d72195-5c64-8012-b8a0-c7f9015b3065,https://www.notion.so/Irrepetibilidade-de-valores-de-natureza-alimentar-percebidos-por-tutela-antecipada-posteriormente-re-30d721955c648012b8a0c7f9015b3065,parsed,19 de maio de 2021,2021-05-19,
30d72195-5c64-8012-ba2b-db91ecacd43d,https://www.notion.so/Legitimidade-da-atua-o-do-Conselho-Nacional-dos-Direitos-da-Crian-a-e-do-Adolescente-e-uso-do-Fundo-30d721955c648012ba2bdb91ecacd43d,parsed,27 de janeiro de 2021,2021-01-27,
30d72195-5c64-8012-bc2e-cd2571e6f78b,https://www.notion.so/Exclus-o-do-ICMS-destacado-da-base-de-c-lculo-do-PIS-Cofins-e-impossibilidade-de-exclus-o-do-ICMS-ST-30d721955c648012bc2ecd2571e6f78b,parsed,22 de setembro de 2020,2020-09-22,
30d72195-5c64-8012-bd77-f3a5a33bc9e6,https://www.notion.so/Admissibilidade-de-embargos-execu-o-diante-de-bem-penhorado-de-valor-insuficiente-e-obriga-o-de--30d721955c648012bd77f3a5a33bc9e6,parsed,2 de fevereiro de 2021,2021-02-02,
30d72195-5c64-8013-9d84-ddc5619eddf6,https://www.notion.so/Nulidade-de-ato-administrativo-em-contrato-de-fornecimento-de-microcomputadores-por-descumprimento-r-30d721955c6480139d84ddc5619eddf6,parsed,20 de outubro de 2021,2021-10-20,
30d72195-5c64-8013-a024-e6fc78ca18b9,https://www.notion.so/Impugna-o-por-impedimento-de-magistrado-docente-vinculado-institui-o-r-e-controv-rsia-sobre-apl-30d721955c648013a024e6fc78ca18b9,parsed,17 de novembro de 2021,2021-11-17,
30d72195-5c64-8013-a3df-ec1b2bc02ce4,https://www.notion.so/Possibilidade-de-afastamento-remunerado-de-servidor-p-blico-federal-para-curso-de-forma-o-de-cargo--30d721955c648013a3dfec1b2bc02ce4,parsed,19 de fevereiro de 2020,2020-02-19,
30d72195-5c64-8013-abe1-db2ead6cb38f,https://www.notion.so/Direito-administrativo-servidor-afastado-para-p-s-gradua-o-stricto-sensu-no-pa-s-e-direito-a-f-ria-30d721955c648013abe1db2ead6cb38f,parsed,4 de março de 2020,2020-03-04,
