id|nomeNovo
1913|Solução de conectividade Bluetooth - Microsoft Community (não foi possível conectar)
1914|DEFIS 2024 - Meira Clínica Médica LTDA (exercício 2025) - Mykonos
1915|Extrato conta PF BRB - Maurício - Out 2024 (6 meses)
1916|Cooperação policial internacional - caderno TRF6 (Vladimir Aras)
1917|Constitucionalismo - conceito e constitucionalismo moderno - caderno TRF6
1918|Aula 07 - Apreciação das proposições (Título V parte 2) - André Alencar - CD
1919|Informe de Rendimentos Nubank - ano-calendário 2025 - IRPF Carol
1920|HOBBES - Do Cidadão (p.113-136, 207-211, 245-251)
1921|RICCI, Paolo - Terra Incógnita - mapeando a atuação da Justiça Eleitoral 1932-1933
1922|PDL 1.042/2025 - renova outorga Rádio Porto Feliz - Mondaí/SC (CCJC) - 2026_7495_1
1923|Apto 409 Sul - condomínio - comprovante de pagamento (13)
1924|Despacho TSE 2023.00.000005417-9 - retribuição apoio logístico eleições - Ofício 710/2023 TRE/MG
1925|STF - AgRg na MC na AC 3.299/AP - SIAFI, CADIN e CAUC - Min. Cármen Lúcia
1926|HURB - regras dos pacotes de datas flexíveis
1927|ROSA, Felipe Wagner - Pacto federativo brasileiro - a questão do pré-sal (UFRGS, 2010)
1928|GRU MPDFT - Maurício (2021-04-11) - concurso 2021
1929|Certidão negativa cível TJDFT 1ª e 2ª instâncias - Maurício (2025-11-17) - CD
1930|Livros sobre Federalismo - resenha Dilemas do Estado Federal Brasileiro (Bercovici)
1931|TRFs - temas para dissertativas (Google AI) - TRF6
1932|FONSECA e COUTO - Judicialização da política e ativismo judicial - diferenciação (2018)
1933|Prompt - Parecer de Plenário PRC - Conle
1934|DEL Complementar 18/1970 SP - sistema de crédito do Estado - PGE-SP Financeiro
1935|Apostila 2 - Planejamento de ensino (Etapa 2) - ENFAM Módulo 2
1936|Formulário plano de curso semipresencial - Processo Estrutural e Tema 698 STF (EJEF/TJMG, 2024)
1937|Inventário nº 2016-04.1.002309-8 - Maria de Souza Cid - 1ª Vara Família Gama (Guillon)
1938|Cruze - multa 1 - ordem de pagamento de infração SENATRAN - comprovante
1939|Certidão ITCD MG - Maria Aparecida Oliveira Vieira (óbito 2021-08-24) - inventário
1940|Contas Carol - Balanço Mar 2024 - saldo devedor R$ 6.990,97
1941|Decreto DF 39.736/2019 - Política de Governança e Compliance - PGDF
1942|BIN, Daniel - Dívida pública, classes e democracia no Brasil pós-Real (tese UnB, 2010)
1943|Resolução TSE 23.385/2012 - diretrizes para consultas populares (v.8)
1944|Projeto de dissertação - E-democracia - Direito Eleitoral na era cibernética (mestrado UnB, reescrito)
1945|Lei 10.261 - Estatuto dos servidores SP - PGE-SP Previdenciário (Rubens Maurício)
1946|Instrumento particular de compromisso de compra e venda assinado - apto Itajubá (2025-04-04) - BRB
1947|Passo a passo emissão de carta-bônus - Amigos Chevrolet - Cruze
1948|Solicitar nota fiscal Samsung - chat e telefone 0800
1949|ROSANVALLON - L'État en France (p.167-183)
1950|SCHULTZ e TOPLAK - Routledge Handbook of Election Law (2022)
1951|E-mail Rogério Arantes (USP) - Grupo TSE abordagem histórica (2024-07-15)
1952|Relatório de atividade didática - Maurício - Prática do Ensino e Formação em Direito (UnB)
1953|NBR 6024:2012 - Numeração progressiva das seções de um documento - ABNT
1954|TRAVERSO, Enzo - A melancolia de esquerda - marxismo, história e memória
1955|JAMES et al - Electoral management and organisational determinants of electoral integrity (2019)
1956|Contas Carol - Balanço Fev 2024 - saldo devedor R$ 6.940,44
1957|Mapas mentais Direito Civil - todos os mapas (Mapas da Lulu)
1958|Prova discursiva CD Consultor Legislativo Área I - manhã (Edital 4)
1959|Declaração de ausência de vínculo FHE - Ana Carolina (FORMGEOPI1-003) - Mykonos
1960|Booking.com - confirmação Park Central NY (entrada 12 maio) - viagem EUA
1961|Denúncias de lixo - macete de registro na Ouvidoria DF (Lixo da Vizinhança)
1962|Postos de trabalho - teletrabalho e híbrido (CEDIP, COGED, CEBLEM, COJULEG) - TSE
1963|Informação AGEL - presos provisórios em regime domiciliar e direito de voto (DPE/SC)
1964|HOBBES - Leviathan (p.161-174)
1965|Atualização de cálculo judicial - proc. 1072236-78.2022.4.01.3400 - até Mai 2025 (13,23%)
1966|Lei de Propriedade Industrial (Lei 9.279/96) - caderno TRF6
1967|Apto 216 Norte - IPTU 2017 - comprovante Jun/2017 - R$ 134,56
1968|NBR 6023:2002 - Referências bibliográficas - elaboração - ABNT
1969|MARCON, Marcelo - O Globo e a disputa pela sigla PTB - Brizola e o PDT (2019)
1970|JUNQUEIRA, Eliane Botelho - Acesso à Justiça - um olhar retrospectivo
1971|Etapa 4 - elementos do plano (procedimentos metodológicos) - Maurício - ENFAM Módulo 2
1972|Impostos Estaduais e Municipais (ISS e ICMS DF) - TJDFT (Estratégia, 2022)
1973|NORRIS, Pippa - Legislative recruitment (cap. 10, 2017) - Grupo TSE internacional
1974|Projeto de pesquisa revisado - Desequilíbrio federativo - relações tributárias (UnB/EAGU)
1975|Dentista IOSP - 7ª mensalidade - comprovante pagamento (2018-06-18)
1976|DUARTE e QUEIROZ - A Revolução Haitiana e o Atlântico Negro - constitucionalismo
1977|Críticas à obra de Raimundo Faoro - Os Donos do Poder (síntese)
1978|Painel - Federalismo pós-88 e a concretização do pacto cooperativo (Bercovici)
1979|MARCHETTI, Vitor - Controle constitucional da atividade legislativa do Executivo - Brasil e Argentina (2003)
1980|TRF1 - proc. 1030794-64.2024.4.01.3400 - anulação/correção de provas - CD Intervenção
1981|BUTLER, Judith - A vida psíquica do poder - teorias da sujeição
1982|Prova Sentença Criminal TRF1 - XV concurso (2014)
1983|Currículo Lattes - Maurício Augusto Chiaramonte Vieira (atual. 2016-04-26) - posse TSE
1984|Tarefa 4.1 - interpretação de institutos de direito privado (art. 110 CTN) - Tributário EaD
1985|Exportações Mobills - Dez 2025 (lançamentos por categoria)
1986|Contas Carol - Balanço Out 2023 - saldo devedor R$ 8.526,54
1987|STJ-846 - terrenos marginais a rios navegáveis são bens da União - Dizer o Direito (2025)
1988|Vídeo - Nos tempos de Moysés Viana - link TRE-RS
1989|NBR 6021:2015 - Publicação periódica técnica e/ou científica - ABNT
1990|Atas TSE 1934 - Agosto (56ª Sessão Ordinária, 24-07-1934)
1991|Comprovante de pagamento R$ 52.627,00 UH 505 - FHE/CAIXA (2026-01-12) - Mykonos
1992|SAWARD, Michael - Agency, design and 'slow democracy' (Time & Society, 2015)
1993|Dialética - folder de proposta de publicação de obra acadêmica
1994|Contas Carol - Balanço Out 2024 - despesas R$ 4.294,73
1995|FERREIRA, Pinto - Os sistemas eleitorais - Princípios gerais do Direito Constitucional Moderno (4ª ed.)
1996|LC 840/2011 - regime jurídico dos servidores públicos do DF - PGDF
1997|MAGALHÃES, João Marcos - Calendário especial de tramitação de PEC no Senado - constitucionalidade (UnB, 2016)
1998|IT - PL condicionando Fundo Partidário e Fundo Eleitoral a KPIs - Dep. Julio Lopes (Conle)
1999|Relatório de Gestão TSE 2021 - relato integrado (IN-TCU 84/2020)
2000|Prova discursiva CD Consultor Legislativo - tarde (Edital 4)
