id,nat,tipo
14423,01 - Jurídico,Outros processuais
14424,01 - Jurídico,Outros processuais
14425,01 - Jurídico,Outros processuais
14426,01 - Jurídico,Outros processuais
14427,01 - Jurídico,Outros processuais
14428,01 - Jurídico,Outros processuais
14429,01 - Jurídico,Acórdãos e decisões
14430,01 - Jurídico,Acórdãos e decisões
14431,01 - Jurídico,Outros processuais
14432,01 - Jurídico,Outros processuais
14433,01 - Jurídico,Recursos
14434,01 - Jurídico,Recursos
14435,01 - Jurídico,Recursos
14436,01 - Jurídico,Recursos
14437,01 - Jurídico,Outros processuais
14438,01 - Jurídico,Modelos e minutas
14439,01 - Jurídico,Modelos e minutas
14440,01 - Jurídico,Modelos e minutas
14441,01 - Jurídico,Outros processuais
14442,01 - Jurídico,Outros processuais
14443,01 - Jurídico,Outros processuais
14444,01 - Jurídico,Recursos
14445,02 - Estudos e concursos,
14446,05 - Diversos (a revisar),
14447,05 - Diversos (a revisar),
14448,02 - Estudos e concursos,
14449,02 - Estudos e concursos,
14450,02 - Estudos e concursos,
14451,02 - Estudos e concursos,
14452,02 - Estudos e concursos,
14453,02 - Estudos e concursos,
14454,01 - Jurídico,Recursos
14455,01 - Jurídico,Recursos
14456,01 - Jurídico,Recursos
14457,01 - Jurídico,Recursos
14458,01 - Jurídico,Recursos
14459,01 - Jurídico,Recursos
14460,01 - Jurídico,Recursos
14461,01 - Jurídico,Recursos
14462,01 - Jurídico,Recursos
14463,01 - Jurídico,Recursos
14464,01 - Jurídico,Recursos
14465,01 - Jurídico,Recursos
14466,01 - Jurídico,Recursos
14467,02 - Estudos e concursos,
14468,02 - Estudos e concursos,
14469,02 - Estudos e concursos,
14470,02 - Estudos e concursos,
14471,02 - Estudos e concursos,
14472,02 - Estudos e concursos,
14473,02 - Estudos e concursos,
14474,02 - Estudos e concursos,
14475,01 - Jurídico,Modelos e minutas
14476,01 - Jurídico,Recursos
14477,01 - Jurídico,Recursos
14478,01 - Jurídico,Recursos
14479,01 - Jurídico,Recursos
14480,01 - Jurídico,Recursos
14481,01 - Jurídico,Recursos
14482,01 - Jurídico,Recursos
14483,01 - Jurídico,Recursos
14484,01 - Jurídico,Recursos
14485,01 - Jurídico,Recursos
14486,01 - Jurídico,Recursos
14487,01 - Jurídico,Recursos
14488,01 - Jurídico,Recursos
14489,01 - Jurídico,Recursos
14490,01 - Jurídico,Recursos
14491,01 - Jurídico,Recursos
14492,01 - Jurídico,Recursos
14493,01 - Jurídico,Recursos
14494,05 - Diversos (a revisar),
14495,02 - Estudos e concursos,
14496,03 - Administrativo,
14497,01 - Jurídico,Despachos e votos
14498,05 - Diversos (a revisar),
14499,03 - Administrativo,
14500,05 - Diversos (a revisar),
