id,nat,tipo
1330,05 - Diversos (a revisar),
1331,02 - Estudos e concursos,
1332,02 - Estudos e concursos,
1333,02 - Estudos e concursos,
1334,02 - Estudos e concursos,
1335,05 - Diversos (a revisar),
1336,05 - Diversos (a revisar),
1337,02 - Estudos e concursos,
1338,05 - Diversos (a revisar),
1339,01 - Jurídico,Outros processuais
1340,05 - Diversos (a revisar),
1341,03 - Administrativo,
1342,04 - Pessoal e financeiro,
1343,05 - Diversos (a revisar),
1344,05 - Diversos (a revisar),
1345,01 - Jurídico,Outros processuais
1346,05 - Diversos (a revisar),
1347,05 - Diversos (a revisar),
1348,01 - Jurídico,Outros processuais
1349,05 - Diversos (a revisar),
1350,04 - Pessoal e financeiro,
1351,02 - Estudos e concursos,
1352,01 - Jurídico,Outros processuais
1353,04 - Pessoal e financeiro,
1354,04 - Pessoal e financeiro,
1355,01 - Jurídico,Outros processuais
1356,05 - Diversos (a revisar),
1357,05 - Diversos (a revisar),
1358,05 - Diversos (a revisar),
1359,05 - Diversos (a revisar),
1360,05 - Diversos (a revisar),
1361,05 - Diversos (a revisar),
1362,05 - Diversos (a revisar),
1363,04 - Pessoal e financeiro,
1364,05 - Diversos (a revisar),
1365,05 - Diversos (a revisar),
1366,05 - Diversos (a revisar),
1367,01 - Jurídico,Outros processuais
1368,01 - Jurídico,Outros processuais
1369,05 - Diversos (a revisar),
1370,05 - Diversos (a revisar),
1371,05 - Diversos (a revisar),
1372,05 - Diversos (a revisar),
1373,05 - Diversos (a revisar),
1374,05 - Diversos (a revisar),
1375,05 - Diversos (a revisar),
1376,05 - Diversos (a revisar),
1377,01 - Jurídico,Outros processuais
1378,01 - Jurídico,Outros processuais
1379,05 - Diversos (a revisar),
1380,01 - Jurídico,Outros processuais
1381,02 - Estudos e concursos,
1382,01 - Jurídico,Outros processuais
1383,04 - Pessoal e financeiro,
1384,04 - Pessoal e financeiro,
1385,05 - Diversos (a revisar),
1386,02 - Estudos e concursos,
1387,05 - Diversos (a revisar),
1388,05 - Diversos (a revisar),
1389,05 - Diversos (a revisar),
1390,04 - Pessoal e financeiro,
1391,05 - Diversos (a revisar),
1392,05 - Diversos (a revisar),
1393,05 - Diversos (a revisar),
1394,05 - Diversos (a revisar),
1395,05 - Diversos (a revisar),
1396,01 - Jurídico,Outros processuais
1397,05 - Diversos (a revisar),
1398,05 - Diversos (a revisar),
1399,05 - Diversos (a revisar),
1400,01 - Jurídico,Outros processuais
1401,05 - Diversos (a revisar),
1402,05 - Diversos (a revisar),
1403,05 - Diversos (a revisar),
1404,05 - Diversos (a revisar),
1405,02 - Estudos e concursos,
1406,04 - Pessoal e financeiro,
1407,04 - Pessoal e financeiro,
1408,05 - Diversos (a revisar),
1409,03 - Administrativo,
1410,01 - Jurídico,Acórdãos e decisões
1411,05 - Diversos (a revisar),
1412,05 - Diversos (a revisar),
1413,05 - Diversos (a revisar),
1414,05 - Diversos (a revisar),
1415,05 - Diversos (a revisar),
1416,01 - Jurídico,Outros processuais
1417,01 - Jurídico,Outros processuais
1418,01 - Jurídico,Outros processuais
1419,05 - Diversos (a revisar),
1420,01 - Jurídico,Outros processuais
1421,05 - Diversos (a revisar),
1422,05 - Diversos (a revisar),
1423,05 - Diversos (a revisar),
1424,05 - Diversos (a revisar),
1425,05 - Diversos (a revisar),
1426,05 - Diversos (a revisar),
1427,01 - Jurídico,Outros processuais
1428,02 - Estudos e concursos,
1429,04 - Pessoal e financeiro,
1430,04 - Pessoal e financeiro,
1431,04 - Pessoal e financeiro,
1432,01 - Jurídico,Outros processuais
1433,05 - Diversos (a revisar),
1434,05 - Diversos (a revisar),
1435,05 - Diversos (a revisar),
1436,05 - Diversos (a revisar),
1437,05 - Diversos (a revisar),
1438,05 - Diversos (a revisar),
1439,05 - Diversos (a revisar),
1440,05 - Diversos (a revisar),
1441,05 - Diversos (a revisar),
1442,01 - Jurídico,Outros processuais
1443,05 - Diversos (a revisar),
1444,01 - Jurídico,Outros processuais
1445,05 - Diversos (a revisar),
1446,05 - Diversos (a revisar),
1447,05 - Diversos (a revisar),
1448,05 - Diversos (a revisar),
1449,05 - Diversos (a revisar),
1450,02 - Estudos e concursos,
1451,05 - Diversos (a revisar),
1452,04 - Pessoal e financeiro,
1453,01 - Jurídico,Outros processuais
1454,05 - Diversos (a revisar),
1455,02 - Estudos e concursos,
1456,05 - Diversos (a revisar),
1457,05 - Diversos (a revisar),
1458,05 - Diversos (a revisar),
1459,05 - Diversos (a revisar),
1460,05 - Diversos (a revisar),
1461,05 - Diversos (a revisar),
1462,05 - Diversos (a revisar),
1463,01 - Jurídico,Outros processuais
1464,05 - Diversos (a revisar),
1465,05 - Diversos (a revisar),
1466,05 - Diversos (a revisar),
1467,04 - Pessoal e financeiro,
1468,03 - Administrativo,
1469,02 - Estudos e concursos,
1470,01 - Jurídico,Outros processuais
1471,05 - Diversos (a revisar),
1472,01 - Jurídico,Recursos
1473,01 - Jurídico,Recursos
1474,05 - Diversos (a revisar),
1475,05 - Diversos (a revisar),
1476,05 - Diversos (a revisar),
1477,05 - Diversos (a revisar),
1478,05 - Diversos (a revisar),
1479,05 - Diversos (a revisar),
1480,01 - Jurídico,Outros processuais
1481,05 - Diversos (a revisar),
1482,05 - Diversos (a revisar),
1483,05 - Diversos (a revisar),
1484,05 - Diversos (a revisar),
1485,05 - Diversos (a revisar),
1486,01 - Jurídico,Outros processuais
1487,04 - Pessoal e financeiro,
1488,02 - Estudos e concursos,
1489,05 - Diversos (a revisar),
1490,01 - Jurídico,Modelos e minutas
1491,04 - Pessoal e financeiro,
1492,05 - Diversos (a revisar),
1493,04 - Pessoal e financeiro,
1494,02 - Estudos e concursos,
1495,03 - Administrativo,
1496,01 - Jurídico,Outros processuais
1497,04 - Pessoal e financeiro,
1498,04 - Pessoal e financeiro,
1499,04 - Pessoal e financeiro,
1500,04 - Pessoal e financeiro,
