id,nat,tipo
1834,05 - Diversos (a revisar),
1835,05 - Diversos (a revisar),
1836,05 - Diversos (a revisar),
1837,02 - Estudos e concursos,
1838,02 - Estudos e concursos,
1839,02 - Estudos e concursos,
1840,02 - Estudos e concursos,
1841,02 - Estudos e concursos,
1842,01 - Jurídico,Recursos
1843,02 - Estudos e concursos,
1844,02 - Estudos e concursos,
1845,01 - Jurídico,Recursos
1846,01 - Jurídico,Recursos
1847,02 - Estudos e concursos,
1848,02 - Estudos e concursos,
1849,01 - Jurídico,Recursos
1850,01 - Jurídico,Recursos
1851,02 - Estudos e concursos,
1852,01 - Jurídico,Recursos
1853,01 - Jurídico,Recursos
1854,02 - Estudos e concursos,
1855,02 - Estudos e concursos,
1856,02 - Estudos e concursos,
1857,01 - Jurídico,Recursos
1858,01 - Jurídico,Recursos
1859,02 - Estudos e concursos,
1860,01 - Jurídico,Recursos
1861,02 - Estudos e concursos,
1862,02 - Estudos e concursos,
1863,01 - Jurídico,Outros processuais
1864,01 - Jurídico,Recursos
1865,05 - Diversos (a revisar),
1866,05 - Diversos (a revisar),
1867,05 - Diversos (a revisar),
1868,04 - Pessoal e financeiro,
1869,05 - Diversos (a revisar),
1870,05 - Diversos (a revisar),
1871,05 - Diversos (a revisar),
1872,05 - Diversos (a revisar),
1873,05 - Diversos (a revisar),
1874,05 - Diversos (a revisar),
1875,05 - Diversos (a revisar),
1876,05 - Diversos (a revisar),
1877,05 - Diversos (a revisar),
1878,05 - Diversos (a revisar),
1879,05 - Diversos (a revisar),
1880,05 - Diversos (a revisar),
1881,05 - Diversos (a revisar),
1882,05 - Diversos (a revisar),
1883,01 - Jurídico,Outros processuais
1884,05 - Diversos (a revisar),
1885,05 - Diversos (a revisar),
1886,05 - Diversos (a revisar),
1887,05 - Diversos (a revisar),
1888,05 - Diversos (a revisar),
1889,05 - Diversos (a revisar),
1890,05 - Diversos (a revisar),
1891,05 - Diversos (a revisar),
1892,05 - Diversos (a revisar),
1893,04 - Pessoal e financeiro,
1894,05 - Diversos (a revisar),
1895,05 - Diversos (a revisar),
1896,05 - Diversos (a revisar),
1897,05 - Diversos (a revisar),
1898,05 - Diversos (a revisar),
1899,05 - Diversos (a revisar),
1900,05 - Diversos (a revisar),
1901,05 - Diversos (a revisar),
1902,05 - Diversos (a revisar),
1903,05 - Diversos (a revisar),
1904,05 - Diversos (a revisar),
1905,05 - Diversos (a revisar),
1906,05 - Diversos (a revisar),
1907,05 - Diversos (a revisar),
1908,01 - Jurídico,Outros processuais
1909,01 - Jurídico,Outros processuais
1910,01 - Jurídico,Petições
1911,05 - Diversos (a revisar),
1912,05 - Diversos (a revisar),
1913,01 - Jurídico,Outros processuais
1914,04 - Pessoal e financeiro,
1915,02 - Estudos e concursos,
1916,04 - Pessoal e financeiro,
1917,03 - Administrativo,
1918,04 - Pessoal e financeiro,
1919,01 - Jurídico,Outros processuais
1920,01 - Jurídico,Outros processuais
1921,01 - Jurídico,Outros processuais
1922,02 - Estudos e concursos,
1923,04 - Pessoal e financeiro,
1924,04 - Pessoal e financeiro,
1925,04 - Pessoal e financeiro,
1926,04 - Pessoal e financeiro,
1927,04 - Pessoal e financeiro,
1928,05 - Diversos (a revisar),
1929,02 - Estudos e concursos,
1930,02 - Estudos e concursos,
1931,02 - Estudos e concursos,
1932,05 - Diversos (a revisar),
1933,05 - Diversos (a revisar),
1934,01 - Jurídico,Recursos
1935,01 - Jurídico,Recursos
1936,01 - Jurídico,Recursos
1937,01 - Jurídico,Recursos
1938,05 - Diversos (a revisar),
1939,05 - Diversos (a revisar),
1940,02 - Estudos e concursos,
1941,05 - Diversos (a revisar),
1942,05 - Diversos (a revisar),
1943,05 - Diversos (a revisar),
1944,05 - Diversos (a revisar),
1945,05 - Diversos (a revisar),
1946,05 - Diversos (a revisar),
1947,05 - Diversos (a revisar),
1948,05 - Diversos (a revisar),
1949,05 - Diversos (a revisar),
1950,05 - Diversos (a revisar),
1951,05 - Diversos (a revisar),
1952,05 - Diversos (a revisar),
1953,01 - Jurídico,Recursos
1954,03 - Administrativo,
1955,01 - Jurídico,Recursos
1956,02 - Estudos e concursos,
1957,02 - Estudos e concursos,
1958,02 - Estudos e concursos,
1959,01 - Jurídico,Recursos
1960,01 - Jurídico,Recursos
1961,01 - Jurídico,Recursos
1962,04 - Pessoal e financeiro,
1963,04 - Pessoal e financeiro,
1964,04 - Pessoal e financeiro,
1965,01 - Jurídico,Recursos
1966,02 - Estudos e concursos,
1967,05 - Diversos (a revisar),
1968,05 - Diversos (a revisar),
1969,02 - Estudos e concursos,
1970,02 - Estudos e concursos,
1971,02 - Estudos e concursos,
1972,02 - Estudos e concursos,
1973,05 - Diversos (a revisar),
1974,05 - Diversos (a revisar),
1975,05 - Diversos (a revisar),
1976,05 - Diversos (a revisar),
1977,05 - Diversos (a revisar),
1978,04 - Pessoal e financeiro,
1979,05 - Diversos (a revisar),
1980,05 - Diversos (a revisar),
1981,05 - Diversos (a revisar),
1982,05 - Diversos (a revisar),
1983,05 - Diversos (a revisar),
1984,05 - Diversos (a revisar),
1985,05 - Diversos (a revisar),
1986,05 - Diversos (a revisar),
1987,05 - Diversos (a revisar),
1988,01 - Jurídico,Outros processuais
1989,05 - Diversos (a revisar),
1990,05 - Diversos (a revisar),
1991,05 - Diversos (a revisar),
1992,04 - Pessoal e financeiro,
1993,05 - Diversos (a revisar),
1994,05 - Diversos (a revisar),
1995,05 - Diversos (a revisar),
1996,05 - Diversos (a revisar),
1997,05 - Diversos (a revisar),
1998,01 - Jurídico,Outros processuais
1999,05 - Diversos (a revisar),
2000,01 - Jurídico,Recursos
