id,nat,tipo
11629,01 - Jurídico,Recursos
11630,01 - Jurídico,Outros processuais
11631,02 - Estudos e concursos,
11632,01 - Jurídico,Outros processuais
11633,01 - Jurídico,Outros processuais
11634,01 - Jurídico,Outros processuais
11635,05 - Diversos (a revisar),
11636,01 - Jurídico,Outros processuais
11637,01 - Jurídico,Outros processuais
11638,05 - Diversos (a revisar),
11639,05 - Diversos (a revisar),
11640,05 - Diversos (a revisar),
11641,05 - Diversos (a revisar),
11642,05 - Diversos (a revisar),
11643,05 - Diversos (a revisar),
11644,05 - Diversos (a revisar),
11645,05 - Diversos (a revisar),
11646,05 - Diversos (a revisar),
11647,05 - Diversos (a revisar),
11648,05 - Diversos (a revisar),
11649,05 - Diversos (a revisar),
11650,05 - Diversos (a revisar),
11651,05 - Diversos (a revisar),
11652,05 - Diversos (a revisar),
11653,05 - Diversos (a revisar),
11654,05 - Diversos (a revisar),
11655,05 - Diversos (a revisar),
11656,05 - Diversos (a revisar),
11657,05 - Diversos (a revisar),
11658,05 - Diversos (a revisar),
11659,05 - Diversos (a revisar),
11660,05 - Diversos (a revisar),
11661,05 - Diversos (a revisar),
11662,05 - Diversos (a revisar),
11663,05 - Diversos (a revisar),
11664,05 - Diversos (a revisar),
11665,05 - Diversos (a revisar),
11666,05 - Diversos (a revisar),
11667,05 - Diversos (a revisar),
11668,05 - Diversos (a revisar),
11669,05 - Diversos (a revisar),
11670,05 - Diversos (a revisar),
11671,05 - Diversos (a revisar),
11672,05 - Diversos (a revisar),
11673,05 - Diversos (a revisar),
11674,05 - Diversos (a revisar),
11675,05 - Diversos (a revisar),
11676,05 - Diversos (a revisar),
11677,05 - Diversos (a revisar),
11678,05 - Diversos (a revisar),
11679,05 - Diversos (a revisar),
11680,05 - Diversos (a revisar),
11681,05 - Diversos (a revisar),
11682,05 - Diversos (a revisar),
11683,05 - Diversos (a revisar),
11684,05 - Diversos (a revisar),
11685,05 - Diversos (a revisar),
11686,05 - Diversos (a revisar),
11687,05 - Diversos (a revisar),
11688,05 - Diversos (a revisar),
11689,01 - Jurídico,Outros processuais
11690,05 - Diversos (a revisar),
11691,05 - Diversos (a revisar),
11692,05 - Diversos (a revisar),
11693,05 - Diversos (a revisar),
11694,05 - Diversos (a revisar),
11695,05 - Diversos (a revisar),
11696,05 - Diversos (a revisar),
11697,04 - Pessoal e financeiro,
11698,05 - Diversos (a revisar),
11699,01 - Jurídico,Recursos
11700,01 - Jurídico,Recursos
11701,01 - Jurídico,Recursos
11702,01 - Jurídico,Recursos
11703,03 - Administrativo,
11704,05 - Diversos (a revisar),
11705,04 - Pessoal e financeiro,
11706,05 - Diversos (a revisar),
11707,05 - Diversos (a revisar),
11708,05 - Diversos (a revisar),
11709,02 - Estudos e concursos,
11710,05 - Diversos (a revisar),
11711,05 - Diversos (a revisar),
11712,01 - Jurídico,Outros processuais
11713,01 - Jurídico,Outros processuais
11714,01 - Jurídico,Outros processuais
11715,01 - Jurídico,Outros processuais
11716,01 - Jurídico,Outros processuais
11717,01 - Jurídico,Outros processuais
11718,01 - Jurídico,Outros processuais
11719,01 - Jurídico,Outros processuais
11720,01 - Jurídico,Petições
11721,01 - Jurídico,Petições
11722,04 - Pessoal e financeiro,
11723,04 - Pessoal e financeiro,
11724,04 - Pessoal e financeiro,
11725,04 - Pessoal e financeiro,
11726,04 - Pessoal e financeiro,
11727,01 - Jurídico,Petições
11728,03 - Administrativo,
11729,03 - Administrativo,
11730,03 - Administrativo,
11731,03 - Administrativo,
11732,04 - Pessoal e financeiro,
11733,04 - Pessoal e financeiro,
11734,04 - Pessoal e financeiro,
11735,04 - Pessoal e financeiro,
11736,04 - Pessoal e financeiro,
11737,04 - Pessoal e financeiro,
11738,04 - Pessoal e financeiro,
11739,04 - Pessoal e financeiro,
11740,04 - Pessoal e financeiro,
11741,04 - Pessoal e financeiro,
11742,04 - Pessoal e financeiro,
11743,04 - Pessoal e financeiro,
11744,04 - Pessoal e financeiro,
11745,02 - Estudos e concursos,
11746,01 - Jurídico,Recursos
11747,01 - Jurídico,Outros processuais
11748,01 - Jurídico,Contestações e manifestações
11749,01 - Jurídico,Contestações e manifestações
11750,01 - Jurídico,Contestações e manifestações
