id,nat,tipo
7389,05 - Diversos (a revisar),
7390,05 - Diversos (a revisar),
7391,05 - Diversos (a revisar),
7392,05 - Diversos (a revisar),
7393,05 - Diversos (a revisar),
7394,05 - Diversos (a revisar),
7395,05 - Diversos (a revisar),
7396,05 - Diversos (a revisar),
7397,05 - Diversos (a revisar),
7398,05 - Diversos (a revisar),
7399,05 - Diversos (a revisar),
7400,05 - Diversos (a revisar),
7401,05 - Diversos (a revisar),
7402,05 - Diversos (a revisar),
7403,05 - Diversos (a revisar),
7404,05 - Diversos (a revisar),
7405,04 - Pessoal e financeiro,
7406,04 - Pessoal e financeiro,
7407,04 - Pessoal e financeiro,
7408,04 - Pessoal e financeiro,
7409,04 - Pessoal e financeiro,
7410,04 - Pessoal e financeiro,
7411,04 - Pessoal e financeiro,
7412,04 - Pessoal e financeiro,
7413,04 - Pessoal e financeiro,
7414,04 - Pessoal e financeiro,
7415,04 - Pessoal e financeiro,
7416,04 - Pessoal e financeiro,
7417,04 - Pessoal e financeiro,
7418,04 - Pessoal e financeiro,
7419,04 - Pessoal e financeiro,
7420,04 - Pessoal e financeiro,
7421,04 - Pessoal e financeiro,
7422,04 - Pessoal e financeiro,
7423,04 - Pessoal e financeiro,
7424,04 - Pessoal e financeiro,
7425,02 - Estudos e concursos,
7426,01 - Jurídico,Outros processuais
7427,05 - Diversos (a revisar),
7428,05 - Diversos (a revisar),
7429,03 - Administrativo,
7430,03 - Administrativo,
7431,03 - Administrativo,
7432,03 - Administrativo,
7433,03 - Administrativo,
7434,03 - Administrativo,
7435,03 - Administrativo,
7436,03 - Administrativo,
7437,03 - Administrativo,
7438,03 - Administrativo,
7439,03 - Administrativo,
7440,03 - Administrativo,
7441,03 - Administrativo,
7442,03 - Administrativo,
7443,03 - Administrativo,
7444,03 - Administrativo,
7445,03 - Administrativo,
7446,03 - Administrativo,
7447,03 - Administrativo,
7448,03 - Administrativo,
7449,04 - Pessoal e financeiro,
7450,04 - Pessoal e financeiro,
7451,04 - Pessoal e financeiro,
7452,04 - Pessoal e financeiro,
7453,03 - Administrativo,
7454,02 - Estudos e concursos,
7455,03 - Administrativo,
7456,04 - Pessoal e financeiro,
7457,02 - Estudos e concursos,
7458,02 - Estudos e concursos,
7459,02 - Estudos e concursos,
7460,02 - Estudos e concursos,
7461,03 - Administrativo,
7462,03 - Administrativo,
7463,03 - Administrativo,
7464,05 - Diversos (a revisar),
7465,02 - Estudos e concursos,
7466,02 - Estudos e concursos,
7467,05 - Diversos (a revisar),
7468,02 - Estudos e concursos,
7469,02 - Estudos e concursos,
7470,02 - Estudos e concursos,
7471,04 - Pessoal e financeiro,
7472,02 - Estudos e concursos,
7473,02 - Estudos e concursos,
7474,02 - Estudos e concursos,
7475,02 - Estudos e concursos,
7476,02 - Estudos e concursos,
7477,04 - Pessoal e financeiro,
7478,04 - Pessoal e financeiro,
7479,02 - Estudos e concursos,
7480,02 - Estudos e concursos,
7481,02 - Estudos e concursos,
7482,05 - Diversos (a revisar),
7483,04 - Pessoal e financeiro,
7484,05 - Diversos (a revisar),
7485,02 - Estudos e concursos,
7486,01 - Jurídico,Outros processuais
7487,05 - Diversos (a revisar),
7488,01 - Jurídico,Outros processuais
7489,05 - Diversos (a revisar),
7490,03 - Administrativo,
7491,01 - Jurídico,Outros processuais
7492,02 - Estudos e concursos,
7493,04 - Pessoal e financeiro,
7494,04 - Pessoal e financeiro,
7495,04 - Pessoal e financeiro,
7496,04 - Pessoal e financeiro,
7497,05 - Diversos (a revisar),
7498,02 - Estudos e concursos,
7499,03 - Administrativo,
7500,02 - Estudos e concursos,
