id,nat,tipo
3921,04 - Pessoal e financeiro,
3922,04 - Pessoal e financeiro,
3923,03 - Administrativo,
3924,03 - Administrativo,
3925,03 - Administrativo,
3926,01 - Jurídico,Outros processuais
3927,05 - Diversos (a revisar),
3928,02 - Estudos e concursos,
3929,02 - Estudos e concursos,
3930,04 - Pessoal e financeiro,
3931,01 - Jurídico,Outros processuais
3932,01 - Jurídico,Outros processuais
3933,02 - Estudos e concursos,
3934,02 - Estudos e concursos,
3935,03 - Administrativo,
3936,05 - Diversos (a revisar),
3937,01 - Jurídico,Outros processuais
3938,01 - Jurídico,Outros processuais
3939,03 - Administrativo,
3940,05 - Diversos (a revisar),
3941,01 - Jurídico,Outros processuais
3942,01 - Jurídico,Outros processuais
3943,04 - Pessoal e financeiro,
3944,04 - Pessoal e financeiro,
3945,04 - Pessoal e financeiro,
3946,04 - Pessoal e financeiro,
3947,04 - Pessoal e financeiro,
3948,04 - Pessoal e financeiro,
3949,04 - Pessoal e financeiro,
3950,04 - Pessoal e financeiro,
3951,04 - Pessoal e financeiro,
3952,04 - Pessoal e financeiro,
3953,05 - Diversos (a revisar),
3954,05 - Diversos (a revisar),
3955,05 - Diversos (a revisar),
3956,02 - Estudos e concursos,
3957,05 - Diversos (a revisar),
3958,02 - Estudos e concursos,
3959,02 - Estudos e concursos,
3960,03 - Administrativo,
3961,03 - Administrativo,
3962,03 - Administrativo,
3963,05 - Diversos (a revisar),
3964,05 - Diversos (a revisar),
3965,02 - Estudos e concursos,
3966,02 - Estudos e concursos,
3967,03 - Administrativo,
3968,01 - Jurídico,Modelos e minutas
3969,03 - Administrativo,
3970,03 - Administrativo,
3971,01 - Jurídico,Outros processuais
3972,01 - Jurídico,Modelos e minutas
3973,03 - Administrativo,
3974,03 - Administrativo,
3975,02 - Estudos e concursos,
3976,02 - Estudos e concursos,
3977,02 - Estudos e concursos,
3978,02 - Estudos e concursos,
3979,01 - Jurídico,Outros processuais
3980,01 - Jurídico,Outros processuais
3981,03 - Administrativo,
3982,05 - Diversos (a revisar),
3983,01 - Jurídico,Outros processuais
3984,01 - Jurídico,Outros processuais
3985,03 - Administrativo,
3986,03 - Administrativo,
3987,04 - Pessoal e financeiro,
3988,03 - Administrativo,
3989,03 - Administrativo,
3990,03 - Administrativo,
3991,01 - Jurídico,Outros processuais
3992,01 - Jurídico,Contestações e manifestações
3993,05 - Diversos (a revisar),
3994,01 - Jurídico,Recursos
3995,01 - Jurídico,Recursos
3996,02 - Estudos e concursos,
3997,02 - Estudos e concursos,
3998,01 - Jurídico,Modelos e minutas
3999,03 - Administrativo,
4000,02 - Estudos e concursos,
