id,nat,tipo
4062,05 - Diversos (a revisar),
4063,05 - Diversos (a revisar),
4064,05 - Diversos (a revisar),
4065,05 - Diversos (a revisar),
4066,05 - Diversos (a revisar),
4067,02 - Estudos e concursos,
4068,02 - Estudos e concursos,
4069,02 - Estudos e concursos,
4070,03 - Administrativo,
4071,04 - Pessoal e financeiro,
4072,04 - Pessoal e financeiro,
4073,04 - Pessoal e financeiro,
4074,04 - Pessoal e financeiro,
4075,04 - Pessoal e financeiro,
4076,01 - Jurídico,Modelos e minutas
4077,05 - Diversos (a revisar),
4078,05 - Diversos (a revisar),
4079,01 - Jurídico,Outros processuais
4080,01 - Jurídico,Outros processuais
4081,01 - Jurídico,Outros processuais
4082,01 - Jurídico,Outros processuais
4083,01 - Jurídico,Modelos e minutas
4084,05 - Diversos (a revisar),
4085,02 - Estudos e concursos,
4086,04 - Pessoal e financeiro,
4087,04 - Pessoal e financeiro,
4088,02 - Estudos e concursos,
4089,02 - Estudos e concursos,
4090,02 - Estudos e concursos,
4091,02 - Estudos e concursos,
4092,03 - Administrativo,
4093,03 - Administrativo,
4094,02 - Estudos e concursos,
4095,03 - Administrativo,
4096,03 - Administrativo,
4097,05 - Diversos (a revisar),
4098,03 - Administrativo,
4099,03 - Administrativo,
4100,03 - Administrativo,
4101,03 - Administrativo,
4102,03 - Administrativo,
4103,03 - Administrativo,
4104,03 - Administrativo,
4105,03 - Administrativo,
4106,03 - Administrativo,
4107,03 - Administrativo,
4108,03 - Administrativo,
4109,03 - Administrativo,
4110,03 - Administrativo,
4111,03 - Administrativo,
4112,03 - Administrativo,
4113,03 - Administrativo,
4114,03 - Administrativo,
4115,03 - Administrativo,
4116,03 - Administrativo,
4117,03 - Administrativo,
4118,03 - Administrativo,
4119,03 - Administrativo,
4120,03 - Administrativo,
4121,03 - Administrativo,
4122,04 - Pessoal e financeiro,
4123,03 - Administrativo,
4124,02 - Estudos e concursos,
4125,03 - Administrativo,
4126,03 - Administrativo,
4127,03 - Administrativo,
4128,03 - Administrativo,
4129,03 - Administrativo,
4130,03 - Administrativo,
4131,03 - Administrativo,
4132,05 - Diversos (a revisar),
4133,03 - Administrativo,
4134,03 - Administrativo,
4135,03 - Administrativo,
4136,03 - Administrativo,
4137,03 - Administrativo,
4138,05 - Diversos (a revisar),
4139,05 - Diversos (a revisar),
4140,05 - Diversos (a revisar),
4141,02 - Estudos e concursos,
4142,02 - Estudos e concursos,
4143,02 - Estudos e concursos,
4144,01 - Jurídico,Petições
4145,01 - Jurídico,Petições
4146,01 - Jurídico,Petições
4147,01 - Jurídico,Petições
4148,01 - Jurídico,Petições
4149,01 - Jurídico,Petições
4150,01 - Jurídico,Petições
4151,01 - Jurídico,Petições
4152,01 - Jurídico,Petições
4153,01 - Jurídico,Petições
4154,01 - Jurídico,Petições
4155,01 - Jurídico,Petições
4156,01 - Jurídico,Petições
4157,01 - Jurídico,Petições
4158,01 - Jurídico,Petições
4159,01 - Jurídico,Petições
4160,01 - Jurídico,Petições
4161,01 - Jurídico,Petições
4162,01 - Jurídico,Petições
4163,01 - Jurídico,Petições
4164,01 - Jurídico,Petições
4165,01 - Jurídico,Petições
4166,01 - Jurídico,Petições
4167,01 - Jurídico,Petições
4168,01 - Jurídico,Petições
4169,01 - Jurídico,Petições
4170,01 - Jurídico,Petições
4171,01 - Jurídico,Petições
4172,01 - Jurídico,Petições
4173,01 - Jurídico,Petições
4174,01 - Jurídico,Petições
4175,01 - Jurídico,Petições
4176,01 - Jurídico,Petições
4177,01 - Jurídico,Petições
4178,01 - Jurídico,Petições
4179,01 - Jurídico,Petições
4180,01 - Jurídico,Petições
4181,01 - Jurídico,Petições
4182,01 - Jurídico,Petições
4183,01 - Jurídico,Petições
4184,01 - Jurídico,Petições
4185,01 - Jurídico,Petições
4186,01 - Jurídico,Acórdãos e decisões
4187,01 - Jurídico,Petições
4188,01 - Jurídico,Petições
4189,01 - Jurídico,Petições
4190,01 - Jurídico,Recursos
4191,05 - Diversos (a revisar),
4192,01 - Jurídico,Petições
4193,02 - Estudos e concursos,
4194,02 - Estudos e concursos,
4195,04 - Pessoal e financeiro,
4196,05 - Diversos (a revisar),
4197,05 - Diversos (a revisar),
4198,05 - Diversos (a revisar),
4199,02 - Estudos e concursos,
4200,05 - Diversos (a revisar),
4201,05 - Diversos (a revisar),
4202,05 - Diversos (a revisar),
4203,05 - Diversos (a revisar),
4204,04 - Pessoal e financeiro,
4205,05 - Diversos (a revisar),
4206,05 - Diversos (a revisar),
4207,01 - Jurídico,Petições
4208,05 - Diversos (a revisar),
4209,05 - Diversos (a revisar),
4210,05 - Diversos (a revisar),
4211,05 - Diversos (a revisar),
4212,05 - Diversos (a revisar),
4213,05 - Diversos (a revisar),
4214,02 - Estudos e concursos,
4215,02 - Estudos e concursos,
4216,02 - Estudos e concursos,
4217,02 - Estudos e concursos,
4218,02 - Estudos e concursos,
4219,02 - Estudos e concursos,
4220,02 - Estudos e concursos,
4221,02 - Estudos e concursos,
4222,02 - Estudos e concursos,
4223,02 - Estudos e concursos,
4224,02 - Estudos e concursos,
4225,02 - Estudos e concursos,
4226,02 - Estudos e concursos,
4227,02 - Estudos e concursos,
4228,02 - Estudos e concursos,
4229,02 - Estudos e concursos,
4230,01 - Jurídico,Acórdãos e decisões
4231,01 - Jurídico,Acórdãos e decisões
4232,01 - Jurídico,Acórdãos e decisões
4233,01 - Jurídico,Acórdãos e decisões
4234,01 - Jurídico,Acórdãos e decisões
4235,05 - Diversos (a revisar),
4236,05 - Diversos (a revisar),
4237,05 - Diversos (a revisar),
4238,04 - Pessoal e financeiro,
4239,05 - Diversos (a revisar),
4240,05 - Diversos (a revisar),
4241,05 - Diversos (a revisar),
4242,05 - Diversos (a revisar),
4243,05 - Diversos (a revisar),
4244,02 - Estudos e concursos,
4245,05 - Diversos (a revisar),
4246,05 - Diversos (a revisar),
4247,02 - Estudos e concursos,
4248,04 - Pessoal e financeiro,
4249,04 - Pessoal e financeiro,
4250,04 - Pessoal e financeiro,
