"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"11","11","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","653","653","","artigo","Art. 4º","","Art. 4º","","","","","Art. 4º Para a conferência e atualização dos registros eleitorais a que se refere o art. 2º desta lei, a Justiça Eleitoral poderá utilizar, também, informações pertinentes, constantes de cadastros de qualquer natureza, mantidos por órgãos federais, estaduais ou municipais.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 4º
Tipo: artigo
Páginas: 653-653
Art. 4º Para a conferência e atualização dos registros eleitorais a que se refere o art. 2º desta lei, a Justiça Eleitoral poderá utilizar, também, informações pertinentes, constantes de cadastros de qualquer natureza, mantidos por órgãos federais, estaduais ou municipais.","Art. 4º Para a conferência e atualização dos registros eleitorais a que se refere o art. 2º desta lei, a Justiça Eleitoral poderá utilizar, também, informações pertinentes, constantes de cadastros de qualquer natureza, mantidos por órgãos...","dezembro; conferencia; atualizacao; registros; eleitorais; refere; desta; justica; eleitoral; podera","True","510","127"
"12","12","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","653","653","","paragrafo","Art. 4º, Parágrafo único","Art. 4º","Art. 4º","Parágrafo único","","","","Parágrafo único. Os órgãos aludidos neste artigo ficam obrigados a fornecer à Justiça Eleitoral, gratuitamente, as informações solicitadas.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 4º, Parágrafo único
Tipo: paragrafo
Dispositivo pai: Art. 4º
Páginas: 653-653
Parágrafo único. Os órgãos aludidos neste artigo ficam obrigados a fornecer à Justiça Eleitoral, gratuitamente, as informações solicitadas.","Parágrafo único. Os órgãos aludidos neste artigo ficam obrigados a fornecer à Justiça Eleitoral, gratuitamente, as informações solicitadas.","paragrafo; unico; dezembro; orgaos; aludidos; neste; artigo; ficam; obrigados; fornecer","True","421","105"
"13","13","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","653","653","","artigo","Art. 5º","","Art. 5º","","","","","Art. 5º Para o alistamento, na forma do art. 1º desta lei, o alistando apresentará em Cartório, ou em local previamente designado, requerimento em formulário que obedecerá a modelo aprovado pelo Tribunal Superior Eleitoral.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º
Tipo: artigo
Páginas: 653-653
Art. 5º Para o alistamento, na forma do art. 1º desta lei, o alistando apresentará em Cartório, ou em local previamente designado, requerimento em formulário que obedecerá a modelo aprovado pelo Tribunal Superior Eleitoral.","Art. 5º Para o alistamento, na forma do art. 1º desta lei, o alistando apresentará em Cartório, ou em local previamente designado, requerimento em formulário que obedecerá a modelo aprovado pelo Tribunal Superior Eleitoral.","dezembro; alistamento; forma; desta; alistando; apresentara; cartorio; local; previamente; designado","True","460","115"
"14","14","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","653","654","","paragrafo","Art. 5º, §1º","Art. 5º","Art. 5º","§1º","","","","§ 1º O escrivão, o funcionário ou o preparador, recebendo o formulário e os documentos, datará o requerimento e determinará que o alistando nele aponha sua assinatura, ou, se não souber assinar, a impressão digital de seu polegar direito, atestando, a seguir, terem sido a assinatura ou a impressão digital lançadas na sua presença.","Lei n. 10.842/2004, art. 4º: as atribuições da escrivania eleitoral passaram a ser exercidas privativamente pelo chefe de cartório eleitoral.
Lei n. 8.868/1994, art. 14: revoga os artigos do CE/1965 que fazem menção ao preparador eleitoral.","[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""Lei n. 10.842/2004, art. 4º: as atribuições da escrivania eleitoral passaram a ser exercidas privativamente pelo chefe de cartório eleitoral."", ""pagina_inicial"": 654, ""pagina_final"": 654}, {""ordem"": 2, ""marcador"": ""ticado"", ""texto"": ""Lei n. 8.868/1994, art. 14: revoga os artigos do CE/1965 que fazem menção ao preparador eleitoral."", ""pagina_inicial"": 654, ""pagina_final"": 654}]","2","CE/1965; Lei n. 10.842/2004; Lei n. 8.868/1994","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, §1º
Tipo: paragrafo
Dispositivo pai: Art. 5º
Páginas: 653-654
§ 1º O escrivão, o funcionário ou o preparador, recebendo o formulário e os documentos, datará o requerimento e determinará que o alistando nele aponha sua assinatura, ou, se não souber assinar, a impressão digital de seu polegar direito, atestando, a seguir, terem sido a assinatura ou a impressão digital lançadas na sua presença.
Notas vinculadas:
Lei n. 10.842/2004, art. 4º: as atribuições da escrivania eleitoral passaram a ser exercidas privativamente pelo chefe de cartório eleitoral.
Lei n. 8.868/1994, art. 14: revoga os artigos do CE/1965 que fazem menção ao preparador eleitoral.","§ 1º O escrivão, o funcionário ou o preparador, recebendo o formulário e os documentos, datará o requerimento e determinará que o alistando nele aponha sua assinatura, ou, se não souber assinar, a impressão digital de seu polegar direito...","eleitoral; preparador; assinatura; impressao; digital; dezembro; escrivao; funcionario; recebendo; formulario","True","861","215"
"15","15","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","654","654","","paragrafo","Art. 5º, §2º","Art. 5º","Art. 5º","§2º","","","","§ 2º O requerimento de inscrição será instruído com um dos seguintes documentos:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, §2º
Tipo: paragrafo
Dispositivo pai: Art. 5º
Páginas: 654-654
§ 2º O requerimento de inscrição será instruído com um dos seguintes documentos:","§ 2º O requerimento de inscrição será instruído com um dos seguintes documentos:","dezembro; requerimento; inscricao; sera; instruido; seguintes; documentos","True","350","87"
"16","16","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","654","654","","inciso","Art. 5º, §2º, I","Art. 5º, §2º","Art. 5º","§2º","I","","","I - carteira de identidade, expedida por órgão oficial competente;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, §2º, I
Tipo: inciso
Dispositivo pai: Art. 5º, §2º
Páginas: 654-654
I - carteira de identidade, expedida por órgão oficial competente;","I - carteira de identidade, expedida por órgão oficial competente;","dezembro; carteira; identidade; expedida; orgao; oficial; competente","True","341","85"
"17","17","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","654","654","","inciso","Art. 5º, §2º, II","Art. 5º, §2º","Art. 5º","§2º","II","","","II - certificado de quitação do serviço militar;","Inexigibilidade de comprovação de quitação com o serviço militar: Res.-TSE n. 21384/2003 (nas operações de transferência de domicílio, revisão de dados e emissão de segunda via); Res.-TSE n. 23659/2021, art. 35, § 2º (para quem completou 18 anos e ainda esteja em curso o prazo de apresentação ao órgão de alistamento militar).","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Inexigibilidade de comprovação de quitação com o serviço militar: Res.-TSE n. 21384/2003 (nas operações de transferência de domicílio, revisão de dados e emissão de segunda via); Res.-TSE n. 23659/2021, art. 35, § 2º (para quem completou 18 anos e ainda esteja em curso o prazo de apresentação ao órgão de alistamento militar)."", ""pagina_inicial"": 654, ""pagina_final"": 654}]","1","Res.-TSE n. 21384/2003; Res.-TSE n. 23659/2021","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, §2º, II
Tipo: inciso
Dispositivo pai: Art. 5º, §2º
Páginas: 654-654
II - certificado de quitação do serviço militar;
Notas vinculadas:
Inexigibilidade de comprovação de quitação com o serviço militar: Res.-TSE n. 21384/2003 (nas operações de transferência de domicílio, revisão de dados e emissão de segunda via); Res.-TSE n. 23659/2021, art. 35, § 2º (para quem completou 18 anos e ainda esteja em curso o prazo de apresentação ao órgão de alistamento militar).","II - certificado de quitação do serviço militar;","militar; quitacao; servico; dezembro; certificado; inexigibilidade; comprovacao; operacoes; transferencia; domicilio","True","670","167"
"18","18","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","654","654","","inciso","Art. 5º, §2º, III","Art. 5º, §2º","Art. 5º","§2º","III","","","III - carteira emitida pelos órgãos criados por lei federal, controladores do exercício profissional;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, §2º, III
Tipo: inciso
Dispositivo pai: Art. 5º, §2º
Páginas: 654-654
III - carteira emitida pelos órgãos criados por lei federal, controladores do exercício profissional;","III - carteira emitida pelos órgãos criados por lei federal, controladores do exercício profissional;","dezembro; carteira; emitida; orgaos; criados; federal; controladores; exercicio; profissional","True","378","94"
"19","19","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","654","654","","inciso","Art. 5º, §2º, IV","Art. 5º, §2º","Art. 5º","§2º","IV","","","IV - certidão de idade, extraída do registro civil;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, §2º, IV
Tipo: inciso
Dispositivo pai: Art. 5º, §2º
Páginas: 654-654
IV - certidão de idade, extraída do registro civil;","IV - certidão de idade, extraída do registro civil;","dezembro; certidao; idade; extraida; registro; civil","True","327","81"
"20","20","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","654","654","","inciso","Art. 5º, §2º, V","Art. 5º, §2º","Art. 5º","§2º","V","","","V - instrumento público do qual se infira, por direito, ter o requerente a idade mínimade 18 (dezoito) anos e do qual constem, também, os demais elementos necessários à sua qualificação;","CF/1988, art. 14, § 1º, II, c: admissão do alistamento facultativo aos maiores de 16 e menores de 18 anos.","[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""CF/1988, art. 14, § 1º, II, c: admissão do alistamento facultativo aos maiores de 16 e menores de 18 anos."", ""pagina_inicial"": 654, ""pagina_final"": 654}]","1","CF/1988, art. 14, § 1º, II, c: admissão do alistamento facultativo aos maiores de 16 e menores de 18 anos","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, §2º, V
Tipo: inciso
Dispositivo pai: Art. 5º, §2º
Páginas: 654-654
V - instrumento público do qual se infira, por direito, ter o requerente a idade mínimade 18 (dezoito) anos e do qual constem, também, os demais elementos necessários à sua qualificação;
Notas vinculadas:
CF/1988, art. 14, § 1º, II, c: admissão do alistamento facultativo aos maiores de 16 e menores de 18 anos.","V - instrumento público do qual se infira, por direito, ter o requerente a idade mínimade 18 (dezoito) anos e do qual constem, também, os demais elementos necessários à sua qualificação;","qual; anos; dezembro; instrumento; publico; infira; direito; requerente; idade; minimade","True","586","146"
"21","21","Codigo_Eleitoral_2026_anotado.pdf","lei_7444_1985","Lei n. 7.444, de 20 de dezembro de 1985","","Legislação correlata","Legislação correlata","654","654","","inciso","Art. 5º, §2º, VI","Art. 5º, §2º","Art. 5º","§2º","VI","","","VI - documento do qual se infira a nacionalidade brasileira, originária ou adquirida, do requerente.","Lei n. 6.192/1974, art. 1º, e CF/1988, art. 12, § 2º: vedam distinção entre brasileiros natos e naturalizados, salvo casos previstos na CF/1988.
Lei n. 6.192/1974, art. 4º: nos documentos públicos, a indicação da nacionalidade brasileira alcançada mediante naturalização far-se-á sem referência a essa circunstância.
Res.-TSE n. 21385/2003: inexigibilidade da prova de opção pela nacionalidade brasileira para fins de alistamento.
Ac.-TSE, de 29/9/2006, no RO n. 1122: inexigibilidade de apresentação de portaria do Ministério da Justiça no momento do registro de candidato, pois a posse do título de eleitor gera presunção de que tal documento tenha sido apresentado no alistamento eleitoral.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Lei n. 6.192/1974, art. 1º, e CF/1988, art. 12, § 2º: vedam distinção entre brasileiros natos e naturalizados, salvo casos previstos na CF/1988."", ""pagina_inicial"": 654, ""pagina_final"": 654}, {""ordem"": 2, ""marcador"": ""quadrado"", ""texto"": ""Lei n. 6.192/1974, art. 4º: nos documentos públicos, a indicação da nacionalidade brasileira alcançada mediante naturalização far-se-á sem referência a essa circunstância."", ""pagina_inicial"": 654, ""pagina_final"": 654}, {""ordem"": 3, ""marcador"": ""quadrado"", ""texto"": ""Res.-TSE n. 21385/2003: inexigibilidade da prova de opção pela nacionalidade brasileira para fins de alistamento."", ""pagina_inicial"": 654, ""pagina_final"": 654}, {""ordem"": 4, ""marcador"": ""quadrado"", ""texto"": ""Ac.-TSE, de 29/9/2006, no RO n. 1122: inexigibilidade de apresentação de portaria do Ministério da Justiça no momento do registro de candidato, pois a posse do título de eleitor gera presunção de que tal documento tenha sido apresentado no alistamento eleitoral."", ""pagina_inicial"": 654, ""pagina_final"": 654}]","4","CF/1988, art. 12, § 2º: vedam distinção entre brasileiros natos e naturalizados, salvo casos previstos na CF/1988; Lei n. 6.192/1974; Res.-TSE n. 21385/2003","Ac.-TSE, de 29/9/2006, no RO n; RO n. 1122","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 7.444, de 20 de dezembro de 1985
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, §2º, VI
Tipo: inciso
Dispositivo pai: Art. 5º, §2º
Páginas: 654-654
VI - documento do qual se infira a nacionalidade brasileira, originária ou adquirida, do requerente.
Notas vinculadas:
Lei n. 6.192/1974, art. 1º, e CF/1988, art. 12, § 2º: vedam distinção entre brasileiros natos e naturalizados, salvo casos previstos na CF/1988.
Lei n. 6.192/1974, art. 4º: nos documentos públicos, a indicação da nacionalidade brasileira alcançada mediante naturalização far-se-á sem referência a essa circunstância.
Res.-TSE n. 21385/2003: inexigibilidade da prova de opção pela nacionalidade brasileira para fins de alistamento.
Ac.-TSE, de 29/9/2006, no RO n. 1122: inexigibilidade de apresentação de portaria do Ministério da Justiça no momento do registro de candidato, pois a posse do título de eleitor gera presunção de que tal documento tenha sido apresentado no alistamento eleitoral.","VI - documento do qual se infira a nacionalidade brasileira, originária ou adquirida, do requerente.","nacionalidade; brasileira; documento; inexigibilidade; alistamento; dezembro; qual; infira; originaria; adquirida","True","1088","272"
