"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"31","31","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1149","1149","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO","estrutura","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO","","Art. 3º","§2º","","","","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO
Tipo: estrutura
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO
Páginas: 1149-1149
CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO","capitulo; multas; eleitorais; portaria; junho","True","356","89"
"32","32","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1149","1149","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","estrutura","SATISFEITAS NO PRAZO LEGAL","","Art. 3º","§2º","","","","SATISFEITAS NO PRAZO LEGAL","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: SATISFEITAS NO PRAZO LEGAL
Tipo: estrutura
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Páginas: 1149-1149
SATISFEITAS NO PRAZO LEGAL","SATISFEITAS NO PRAZO LEGAL","satisfeitas; prazo; legal; portaria; junho; capitulo; multas; eleitorais","True","359","89"
"33","33","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1149","1149","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","artigo","Art. 4º","","Art. 4º","","","","","Art. 4º As multas não satisfeitas no prazo de trinta dias do trânsito em julgado da decisão serão consideradas dívida líquida e certa, para efeito de cobrança, mediante executivo fiscal, devendo os juízos eleitorais enviar os respectivos autos ao Tribunal Eleitoral competente, em cinco dias após o decurso daquele prazo (Código Eleitoral, art. 367, III, e Res.-TSE n. 21.975/2004, art. 3º).","Art. 3º da Res.-TSE n. 21975/2004 revogado pelo art. 58 da Res.-TSE n. 23709/2022.","[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""Art. 3º da Res.-TSE n. 21975/2004 revogado pelo art. 58 da Res.-TSE n. 23709/2022."", ""pagina_inicial"": 1149, ""pagina_final"": 1149}]","1","Res.-TSE n. 21975/2004; Res.-TSE n. 23709/2022","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º
Tipo: artigo
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Páginas: 1149-1149
Art. 4º As multas não satisfeitas no prazo de trinta dias do trânsito em julgado da decisão serão consideradas dívida líquida e certa, para efeito de cobrança, mediante executivo fiscal, devendo os juízos eleitorais enviar os respectivos autos ao Tribunal Eleitoral competente, em cinco dias após o decurso daquele prazo (Código Eleitoral, art. 367, III, e Res.-TSE n. 21.975/2004, art. 3º).
Notas vinculadas:
Art. 3º da Res.-TSE n. 21975/2004 revogado pelo art. 58 da Res.-TSE n. 23709/2022.","Art. 4º As multas não satisfeitas no prazo de trinta dias do trânsito em julgado da decisão serão consideradas dívida líquida e certa, para efeito de cobrança, mediante executivo fiscal, devendo os juízos eleitorais enviar os respectivos...","prazo; multas; eleitorais; satisfeitas; dias; eleitoral; portaria; junho; capitulo; legal","True","803","200"
"34","34","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1149","1149","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","paragrafo","Art. 4º, §1º","Art. 4º","Art. 4º","§1º","","","","§ 1º Não recolhida a multa no prazo previsto no caput deste artigo, o juiz eleitoral ou o seu preposto, no juízo de primeiro grau, ou, ainda, o secretário Judiciário, no Tribunal, certificará nos autos e formalizará o registro em livro próprio.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §1º
Tipo: paragrafo
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 4º
Páginas: 1149-1149
§ 1º Não recolhida a multa no prazo previsto no caput deste artigo, o juiz eleitoral ou o seu preposto, no juízo de primeiro grau, ou, ainda, o secretário Judiciário, no Tribunal, certificará nos autos e formalizará o registro em livro próprio.","§ 1º Não recolhida a multa no prazo previsto no caput deste artigo, o juiz eleitoral ou o seu preposto, no juízo de primeiro grau, ou, ainda, o secretário Judiciário, no Tribunal, certificará nos autos e formalizará o registro em livro...","prazo; portaria; junho; capitulo; multas; eleitorais; satisfeitas; legal; recolhida; multa","True","588","147"
"35","35","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1149","1149","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","paragrafo","Art. 4º, §2º","Art. 4º","Art. 4º","§2º","","","","§ 2º O livro a que se refere o parágrafo anterior deverá conter termo de abertura, especificando sua finalidade exclusiva para o registro das multas de que trata o § 1º do art. 1º da Res.-TSE n. 21.975/2004, e termo de encerramento, ambos assinados pelo juiz eleitoral ou pelo seu preposto, ou, ainda, pelo secretário Judiciário, no Tribunal, o qual, também, rubricará suas folhas numeradas.","Art. 1º da Res.-TSE n. 21975/2004 revogado pelo art. 58 da Res.-TSE n. 23709/2022.","[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""Art. 1º da Res.-TSE n. 21975/2004 revogado pelo art. 58 da Res.-TSE n. 23709/2022."", ""pagina_inicial"": 1149, ""pagina_final"": 1149}]","1","Res.-TSE n. 21975/2004; Res.-TSE n. 23709/2022","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §2º
Tipo: paragrafo
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 4º
Páginas: 1149-1149
§ 2º O livro a que se refere o parágrafo anterior deverá conter termo de abertura, especificando sua finalidade exclusiva para o registro das multas de que trata o § 1º do art. 1º da Res.-TSE n. 21.975/2004, e termo de encerramento, ambos assinados pelo juiz eleitoral ou pelo seu preposto, ou, ainda, pelo secretário Judiciário, no Tribunal, o qual, também, rubricará suas folhas numeradas.
Notas vinculadas:
Art. 1º da Res.-TSE n. 21975/2004 revogado pelo art. 58 da Res.-TSE n. 23709/2022.","§ 2º O livro a que se refere o parágrafo anterior deverá conter termo de abertura, especificando sua finalidade exclusiva para o registro das multas de que trata o § 1º do art. 1º da Res.-TSE n. 21.975/2004, e termo de encerramento, ambos...","multas; termo; portaria; junho; capitulo; eleitorais; satisfeitas; prazo; legal; livro","True","836","209"
"36","36","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","paragrafo","Art. 4º, §3º","Art. 4º","Art. 4º","§3º","","","","§ 3º O registro da multa será numerado sequencialmente, em ordem cronológica, e deverá conter:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §3º
Tipo: paragrafo
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 4º
Páginas: 1150-1150
§ 3º O registro da multa será numerado sequencialmente, em ordem cronológica, e deverá conter:","§ 3º O registro da multa será numerado sequencialmente, em ordem cronológica, e deverá conter:","portaria; junho; capitulo; multas; eleitorais; satisfeitas; prazo; legal; registro; multa","True","438","109"
"37","37","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","inciso","Art. 4º, §3º, I","Art. 4º, §3º","Art. 4º","§3º","I","","","I - número do processo que deu origem à multa;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §3º, I
Tipo: inciso
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 4º, §3º
Páginas: 1150-1150
I - número do processo que deu origem à multa;","I - número do processo que deu origem à multa;","portaria; junho; capitulo; multas; eleitorais; satisfeitas; prazo; legal; numero; processo","True","395","98"
"38","38","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","inciso","Art. 4º, §3º, II","Art. 4º, §3º","Art. 4º","§3º","II","","","II - nome e qualificação do devedor, inclusive dos solidários, se houver;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §3º, II
Tipo: inciso
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 4º, §3º
Páginas: 1150-1150
II - nome e qualificação do devedor, inclusive dos solidários, se houver;","II - nome e qualificação do devedor, inclusive dos solidários, se houver;","portaria; junho; capitulo; multas; eleitorais; satisfeitas; prazo; legal; nome; qualificacao","True","423","105"
"39","39","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","inciso","Art. 4º, §3º, III","Art. 4º, §3º","Art. 4º","§3º","III","","","III - dispositivo legal infringido;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §3º, III
Tipo: inciso
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 4º, §3º
Páginas: 1150-1150
III - dispositivo legal infringido;","III - dispositivo legal infringido;","legal; portaria; junho; capitulo; multas; eleitorais; satisfeitas; prazo; dispositivo; infringido","True","386","96"
"40","40","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","inciso","Art. 4º, §3º, IV","Art. 4º, §3º","Art. 4º","§3º","IV","","","IV - valor da multa, em algarismo e por extenso;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §3º, IV
Tipo: inciso
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 4º, §3º
Páginas: 1150-1150
IV - valor da multa, em algarismo e por extenso;","IV - valor da multa, em algarismo e por extenso;","portaria; junho; capitulo; multas; eleitorais; satisfeitas; prazo; legal; valor; multa","True","398","99"
"41","41","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","inciso","Art. 4º, §3º, V","Art. 4º, §3º","Art. 4º","§3º","V","","","V - data da publicação ou notificação da decisão;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §3º, V
Tipo: inciso
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 4º, §3º
Páginas: 1150-1150
V - data da publicação ou notificação da decisão;","V - data da publicação ou notificação da decisão;","portaria; junho; capitulo; multas; eleitorais; satisfeitas; prazo; legal; data; publicacao","True","398","99"
"42","42","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","inciso","Art. 4º, §3º, VI","Art. 4º, §3º","Art. 4º","§3º","VI","","","VI - data do trânsito em julgado da decisão;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §3º, VI
Tipo: inciso
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 4º, §3º
Páginas: 1150-1150
VI - data do trânsito em julgado da decisão;","VI - data do trânsito em julgado da decisão;","portaria; junho; capitulo; multas; eleitorais; satisfeitas; prazo; legal; data; transito","True","394","98"
"43","43","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","inciso","Art. 4º, §3º, VII","Art. 4º, §3º","Art. 4º","§3º","VII","","","VII - data do registro da multa;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §3º, VII
Tipo: inciso
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 4º, §3º
Páginas: 1150-1150
VII - data do registro da multa;","VII - data do registro da multa;","portaria; junho; capitulo; multas; eleitorais; satisfeitas; prazo; legal; data; registro","True","383","95"
"44","44","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","inciso","Art. 4º, §3º, VIII","Art. 4º, §3º","Art. 4º","§3º","VIII","","","VIII - termo final do prazo para recolhimento da multa;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §3º, VIII
Tipo: inciso
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 4º, §3º
Páginas: 1150-1150
VIII - termo final do prazo para recolhimento da multa;","VIII - termo final do prazo para recolhimento da multa;","prazo; viii; portaria; junho; capitulo; multas; eleitorais; satisfeitas; legal; termo","True","407","101"
"45","45","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","inciso","Art. 4º, §3º, IX","Art. 4º, §3º","Art. 4º","§3º","IX","","","IX - assinatura do juiz eleitoral ou de seu preposto ou, ainda, do secretário Judiciário, conforme o caso.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §3º, IX
Tipo: inciso
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 4º, §3º
Páginas: 1150-1150
IX - assinatura do juiz eleitoral ou de seu preposto ou, ainda, do secretário Judiciário, conforme o caso.","IX - assinatura do juiz eleitoral ou de seu preposto ou, ainda, do secretário Judiciário, conforme o caso.","portaria; junho; capitulo; multas; eleitorais; satisfeitas; prazo; legal; assinatura; juiz","True","456","114"
"46","46","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","artigo","Art. 5º","","Art. 5º","","","","","Art. 5º A autoridade competente do Tribunal Eleitoral, nos processos de sua competência originária e naqueles advindos dos juízos eleitorais, encaminhará os autos e o respectivo Termo de Inscrição de Multa Eleitoral, na forma do Anexo IX, à Procuradoria da Fazenda Nacional nos estados ou no Distrito Federal para fins de cobrança mediante executivo fiscal.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 5º
Tipo: artigo
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Páginas: 1150-1150
Art. 5º A autoridade competente do Tribunal Eleitoral, nos processos de sua competência originária e naqueles advindos dos juízos eleitorais, encaminhará os autos e o respectivo Termo de Inscrição de Multa Eleitoral, na forma do Anexo IX, à Procuradoria da Fazenda Nacional nos estados ou no Distrito Federal para fins de cobrança mediante executivo fiscal.","Art. 5º A autoridade competente do Tribunal Eleitoral, nos processos de sua competência originária e naqueles advindos dos juízos eleitorais, encaminhará os autos e o respectivo Termo de Inscrição de Multa Eleitoral, na forma do Anexo IX...","eleitorais; eleitoral; portaria; junho; capitulo; multas; satisfeitas; prazo; legal; autoridade","True","668","167"
"47","47","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","paragrafo","Art. 5º, Parágrafo único","Art. 5º","Art. 5º","Parágrafo único","","","","Parágrafo único. Comunicada pela Procuradoria da Fazenda Nacional a liquidação da dívida, o secretário Judiciário ou o juiz eleitoral ou o seu preposto:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 5º, Parágrafo único
Tipo: paragrafo
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 5º
Páginas: 1150-1150
Parágrafo único. Comunicada pela Procuradoria da Fazenda Nacional a liquidação da dívida, o secretário Judiciário ou o juiz eleitoral ou o seu preposto:","Parágrafo único. Comunicada pela Procuradoria da Fazenda Nacional a liquidação da dívida, o secretário Judiciário ou o juiz eleitoral ou o seu preposto:","paragrafo; unico; portaria; junho; capitulo; multas; eleitorais; satisfeitas; prazo; legal","True","508","127"
"48","48","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","inciso","Art. 5º, Parágrafo único, I","Art. 5º, Parágrafo único","Art. 5º","Parágrafo único","I","","","I - certificará nos autos e registrará no Livro de Inscrição de Multas Eleitorais, informando o número e a data do documento recebido;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 5º, Parágrafo único, I
Tipo: inciso
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 5º, Parágrafo único
Páginas: 1150-1150
I - certificará nos autos e registrará no Livro de Inscrição de Multas Eleitorais, informando o número e a data do documento recebido;","I - certificará nos autos e registrará no Livro de Inscrição de Multas Eleitorais, informando o número e a data do documento recebido;","multas; eleitorais; portaria; junho; capitulo; satisfeitas; prazo; legal; paragrafo; unico","True","507","126"
"49","49","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","inciso","Art. 5º, Parágrafo único, II","Art. 5º, Parágrafo único","Art. 5º","Parágrafo único","II","","","II - comunicará o fato ao TSE para fins de acompanhamento e controle das multas pela SOF.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 5º, Parágrafo único, II
Tipo: inciso
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Dispositivo pai: Art. 5º, Parágrafo único
Páginas: 1150-1150
II - comunicará o fato ao TSE para fins de acompanhamento e controle das multas pela SOF.","II - comunicará o fato ao TSE para fins de acompanhamento e controle das multas pela SOF.","multas; portaria; junho; capitulo; eleitorais; satisfeitas; prazo; legal; paragrafo; unico","True","463","115"
"50","50","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL","artigo","Art. 6º","","Art. 6º","","","","","Art. 6º Concluídas as atividades dos juízes auxiliares, designados nos termos da legislação eleitoral, os procedimentos relativos às multas por eles aplicadas serão de competência do presidente do Tribunal Eleitoral.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 6º
Tipo: artigo
Hierarquia: CAPÍTULO IV - DAS MULTAS ELEITORAIS NÃO > SATISFEITAS NO PRAZO LEGAL
Páginas: 1150-1150
Art. 6º Concluídas as atividades dos juízes auxiliares, designados nos termos da legislação eleitoral, os procedimentos relativos às multas por eles aplicadas serão de competência do presidente do Tribunal Eleitoral.","Art. 6º Concluídas as atividades dos juízes auxiliares, designados nos termos da legislação eleitoral, os procedimentos relativos às multas por eles aplicadas serão de competência do presidente do Tribunal Eleitoral.","multas; eleitoral; portaria; junho; capitulo; eleitorais; satisfeitas; prazo; legal; concluidas","True","527","131"
"51","51","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO V - DAS ATRIBUIÇÕES DOS TRIBUNAIS","estrutura","CAPÍTULO V - DAS ATRIBUIÇÕES DOS TRIBUNAIS","","Art. 6º","","","","","CAPÍTULO V - DAS ATRIBUIÇÕES DOS TRIBUNAIS","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: CAPÍTULO V - DAS ATRIBUIÇÕES DOS TRIBUNAIS
Tipo: estrutura
Hierarquia: CAPÍTULO V - DAS ATRIBUIÇÕES DOS TRIBUNAIS
Páginas: 1150-1150
CAPÍTULO V - DAS ATRIBUIÇÕES DOS TRIBUNAIS","CAPÍTULO V - DAS ATRIBUIÇÕES DOS TRIBUNAIS","capitulo; atribuicoes; tribunais; portaria; junho","True","365","91"
"52","52","Codigo_Eleitoral_2026_anotado.pdf","portaria_288_2005","Portaria n. 288 de 9 de junho de 2005","","Normas editadas pelo TSE","Portarias","1150","1150","CAPÍTULO V - DAS ATRIBUIÇÕES DOS TRIBUNAIS > REGIONAIS ELEITORAIS","estrutura","REGIONAIS ELEITORAIS","","Art. 6º","","","","","REGIONAIS ELEITORAIS","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 288 de 9 de junho de 2005
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: REGIONAIS ELEITORAIS
Tipo: estrutura
Hierarquia: CAPÍTULO V - DAS ATRIBUIÇÕES DOS TRIBUNAIS > REGIONAIS ELEITORAIS
Páginas: 1150-1150
REGIONAIS ELEITORAIS","REGIONAIS ELEITORAIS","regionais; eleitorais; portaria; junho; capitulo; atribuicoes; tribunais","True","344","86"
