"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"11","11","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","659","659","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO IV - DAS LICENÇAS","inciso","Art. 81, IV","Art. 81","Art. 81","","IV","","","IV - para atividade política; [...] Seção V Da licença para atividade política","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 81, IV
Tipo: inciso
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO IV - DAS LICENÇAS
Dispositivo pai: Art. 81
Páginas: 659-659
IV - para atividade política; [...] Seção V Da licença para atividade política","IV - para atividade política; [...] Seção V Da licença para atividade política","atividade; politica; dezembro; titulo; direitos; vantagens; capitulo; licencas; secao; licenca","True","423","105"
"12","12","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","659","659","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO IV - DAS LICENÇAS","artigo","Art. 86","","Art. 86","","","","","Art. 86. O servidor terá direito a licença, sem remuneração, durante o período que mediar entre a sua escolha em convenção partidária, como candidato a cargo eletivo, e a véspera do registro de sua candidatura perante a Justiça Eleitoral.","V. nota ao § 2º deste artigo sobre a LC n. 64/1990, art. 1º, II, l.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""V. nota ao § 2º deste artigo sobre a LC n. 64/1990, art. 1º, II, l."", ""pagina_inicial"": 659, ""pagina_final"": 659}]","1","LC n. 64/1990","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 86
Tipo: artigo
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO IV - DAS LICENÇAS
Páginas: 659-659
Art. 86. O servidor terá direito a licença, sem remuneração, durante o período que mediar entre a sua escolha em convenção partidária, como candidato a cargo eletivo, e a véspera do registro de sua candidatura perante a Justiça Eleitoral.
Notas vinculadas:
V. nota ao § 2º deste artigo sobre a LC n. 64/1990, art. 1º, II, l.","Art. 86. O servidor terá direito a licença, sem remuneração, durante o período que mediar entre a sua escolha em convenção partidária, como candidato a cargo eletivo, e a véspera do registro de sua candidatura perante a Justiça Eleitoral.","dezembro; titulo; direitos; vantagens; capitulo; licencas; servidor; tera; direito; licenca","True","640","160"
"13","13","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","659","659","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO IV - DAS LICENÇAS","paragrafo","Art. 86, §1º","Art. 86","Art. 86","§1º","","","","§ 1º O servidor candidato a cargo eletivo na localidade onde desempenha suas funções e que exerça cargo de direção, chefia, assessoramento, arrecadação ou fiscalização, dele será afastado, a partir do dia imediato ao do registro de sua candidatura perante a Justiça Eleitoral, até o décimo dia seguinte ao do pleito.","V. nota ao § 2º deste artigo sobre a LC n. 64/1990, art. 1º, II, l.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""V. nota ao § 2º deste artigo sobre a LC n. 64/1990, art. 1º, II, l."", ""pagina_inicial"": 659, ""pagina_final"": 659}]","1","LC n. 64/1990","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 86, §1º
Tipo: paragrafo
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO IV - DAS LICENÇAS
Dispositivo pai: Art. 86
Páginas: 659-659
§ 1º O servidor candidato a cargo eletivo na localidade onde desempenha suas funções e que exerça cargo de direção, chefia, assessoramento, arrecadação ou fiscalização, dele será afastado, a partir do dia imediato ao do registro de sua candidatura perante a Justiça Eleitoral, até o décimo dia seguinte ao do pleito.
Notas vinculadas:
V. nota ao § 2º deste artigo sobre a LC n. 64/1990, art. 1º, II, l.","§ 1º O servidor candidato a cargo eletivo na localidade onde desempenha suas funções e que exerça cargo de direção, chefia, assessoramento, arrecadação ou fiscalização, dele será afastado, a partir do dia imediato ao do registro de sua...","cargo; dezembro; titulo; direitos; vantagens; capitulo; licencas; servidor; candidato; eletivo","True","751","187"
"14","14","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","659","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO IV - DAS LICENÇAS","paragrafo","Art. 86, §2º","Art. 86","Art. 86","§2º","","","","§ 2º A partir do registro da candidatura e até o décimo dia seguinte ao da eleição, o servidor fará jus à licença, assegurados os vencimentos do cargo efetivo, somente pelo período de três meses. [...]","Parágrafos 1º e 2º com redação dada pelo art. 1º da Lei n. 9.527/1997. LC n. 64/1990, art. 1º, II, l: afastamento de
até três meses antes do pleito, garantida a percepção de vencimentos integrais; Res.-TSE n. 19506/1996 e 22627/2007: afastamento não remunerado dos servidores com interesse na arrecadação de impostos (art. 1º, II, d, da LC n. 64/1990); Res.-TSE n. 23053/2009: inaplicabilidade deste dispositivo aos agentes políticos.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Parágrafos 1º e 2º com redação dada pelo art. 1º da Lei n. 9.527/1997. LC n. 64/1990, art. 1º, II, l: afastamento de"", ""pagina_inicial"": 659, ""pagina_final"": 660}, {""ordem"": 2, ""marcador"": ""quadrado"", ""texto"": ""até três meses antes do pleito, garantida a percepção de vencimentos integrais; Res.-TSE n. 19506/1996 e 22627/2007: afastamento não remunerado dos servidores com interesse na arrecadação de impostos (art. 1º, II, d, da LC n. 64/1990); Res.-TSE n. 23053/2009: inaplicabilidade deste dispositivo aos agentes políticos."", ""pagina_inicial"": 660, ""pagina_final"": 660}]","2","Lei n. 9.527/1997; LC n. 64/1990; Res.-TSE n. 19506/1996; Res.-TSE n. 23053/2009","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 86, §2º
Tipo: paragrafo
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO IV - DAS LICENÇAS
Dispositivo pai: Art. 86
Páginas: 659-660
§ 2º A partir do registro da candidatura e até o décimo dia seguinte ao da eleição, o servidor fará jus à licença, assegurados os vencimentos do cargo efetivo, somente pelo período de três meses. [...]
Notas vinculadas:
Parágrafos 1º e 2º com redação dada pelo art. 1º da Lei n. 9.527/1997. LC n. 64/1990, art. 1º, II, l: afastamento de
até três meses antes do pleito, garantida a percepção de vencimentos integrais; Res.-TSE n. 19506/1996 e 22627/2007: afastamento não remunerado dos servidores com interesse na arrecadação de impostos (art. 1º, II, d, da LC n. 64/1990); Res.-TSE n. 23053/2009: inaplicabilidade deste dispositivo aos agentes políticos.","§ 2º A partir do registro da candidatura e até o décimo dia seguinte ao da eleição, o servidor fará jus à licença, assegurados os vencimentos do cargo efetivo, somente pelo período de três meses. [...]","vencimentos; tres; meses; afastamento; dezembro; titulo; direitos; vantagens; capitulo; licencas","True","1003","250"
"15","15","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS","estrutura","CAPÍTULO V - DOS AFASTAMENTOS","","Art. 86","§2º","","","","CAPÍTULO V - DOS AFASTAMENTOS [...] Seção II Do afastamento para exercício de mandato eletivo","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: CAPÍTULO V - DOS AFASTAMENTOS
Tipo: estrutura
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS
Páginas: 660-660
CAPÍTULO V - DOS AFASTAMENTOS [...] Seção II Do afastamento para exercício de mandato eletivo","CAPÍTULO V - DOS AFASTAMENTOS [...] Seção II Do afastamento para exercício de mandato eletivo","capitulo; afastamentos; dezembro; titulo; direitos; vantagens; secao; afastamento; exercicio; mandato","True","437","109"
"16","16","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS","artigo","Art. 94","","Art. 94","","","","","Art. 94. Ao servidor investido em mandato eletivo aplicam-se as seguintes disposições:","CF/1988, art. 38 e incisos.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""CF/1988, art. 38 e incisos."", ""pagina_inicial"": 660, ""pagina_final"": 660}]","1","CF/1988, art. 38 e incisos","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 94
Tipo: artigo
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS
Páginas: 660-660
Art. 94. Ao servidor investido em mandato eletivo aplicam-se as seguintes disposições:
Notas vinculadas:
CF/1988, art. 38 e incisos.","Art. 94. Ao servidor investido em mandato eletivo aplicam-se as seguintes disposições:","dezembro; titulo; direitos; vantagens; capitulo; afastamentos; servidor; investido; mandato; eletivo","True","451","112"
"17","17","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS","inciso","Art. 94, I","Art. 94","Art. 94","","I","","","I - tratando-se de mandato federal, estadual ou distrital, ficará afastado do cargo;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 94, I
Tipo: inciso
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS
Dispositivo pai: Art. 94
Páginas: 660-660
I - tratando-se de mandato federal, estadual ou distrital, ficará afastado do cargo;","I - tratando-se de mandato federal, estadual ou distrital, ficará afastado do cargo;","dezembro; titulo; direitos; vantagens; capitulo; afastamentos; tratando; mandato; federal; estadual","True","431","107"
"18","18","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS","inciso","Art. 94, II","Art. 94","Art. 94","","II","","","II - investido no mandato de prefeito, será afastado do cargo, sendo-lhe facultado optar pela sua remuneração;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 94, II
Tipo: inciso
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS
Dispositivo pai: Art. 94
Páginas: 660-660
II - investido no mandato de prefeito, será afastado do cargo, sendo-lhe facultado optar pela sua remuneração;","II - investido no mandato de prefeito, será afastado do cargo, sendo-lhe facultado optar pela sua remuneração;","dezembro; titulo; direitos; vantagens; capitulo; afastamentos; investido; mandato; prefeito; sera","True","458","114"
"19","19","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS","inciso","Art. 94, III","Art. 94","Art. 94","","III","","","III - investido no mandato de vereador:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 94, III
Tipo: inciso
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS
Dispositivo pai: Art. 94
Páginas: 660-660
III - investido no mandato de vereador:","III - investido no mandato de vereador:","dezembro; titulo; direitos; vantagens; capitulo; afastamentos; investido; mandato; vereador","True","388","97"
"20","20","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS","alinea","Art. 94, III, a)","Art. 94, III","Art. 94","","III","a)","","a) havendo compatibilidade de horário, perceberá as vantagens de seu cargo, sem prejuízo da remuneração do cargo eletivo;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 94, III, a)
Tipo: alinea
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS
Dispositivo pai: Art. 94, III
Páginas: 660-660
a) havendo compatibilidade de horário, perceberá as vantagens de seu cargo, sem prejuízo da remuneração do cargo eletivo;","a) havendo compatibilidade de horário, perceberá as vantagens de seu cargo, sem prejuízo da remuneração do cargo eletivo;","vantagens; cargo; dezembro; titulo; direitos; capitulo; afastamentos; havendo; compatibilidade; horario","True","479","119"
"21","21","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS","alinea","Art. 94, III, b)","Art. 94, III","Art. 94","","III","b)","","b) não havendo compatibilidade de horário, será afastado do cargo, sendo-lhe facultado optar pela sua remuneração.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 94, III, b)
Tipo: alinea
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS
Dispositivo pai: Art. 94, III
Páginas: 660-660
b) não havendo compatibilidade de horário, será afastado do cargo, sendo-lhe facultado optar pela sua remuneração.","b) não havendo compatibilidade de horário, será afastado do cargo, sendo-lhe facultado optar pela sua remuneração.","dezembro; titulo; direitos; vantagens; capitulo; afastamentos; havendo; compatibilidade; horario; sera","True","472","118"
"22","22","Codigo_Eleitoral_2026_anotado.pdf","lei_8112_1990","Lei n. 8.112, de 11 de dezembro de 1990","","Legislação correlata","Legislação correlata","660","660","TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS","paragrafo","Art. 94, §1º","Art. 94","Art. 94","§1º","","","","§ 1º No caso de afastamento do cargo, o servidor contribuirá para a seguridade social como se em exercício estivesse.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.112, de 11 de dezembro de 1990
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 94, §1º
Tipo: paragrafo
Hierarquia: TÍTULO III - DOS DIREITOS E VANTAGENS > CAPÍTULO V - DOS AFASTAMENTOS
Dispositivo pai: Art. 94
Páginas: 660-660
§ 1º No caso de afastamento do cargo, o servidor contribuirá para a seguridade social como se em exercício estivesse.","§ 1º No caso de afastamento do cargo, o servidor contribuirá para a seguridade social como se em exercício estivesse.","dezembro; titulo; direitos; vantagens; capitulo; afastamentos; caso; afastamento; cargo; servidor","True","469","117"
