"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"11","11","Codigo_Eleitoral_2026_anotado.pdf","lei_8443_1992","Lei n. 8.443, de 16 de julho de 1992","","Legislação correlata","Legislação correlata","687","687","TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO I - NATUREZA E COMPETÊNCIA","paragrafo","Art. 36, §2º","Art. 36","Art. 36","§2º","","","","§ 2º A resposta à consulta a que se refere o inciso XVII deste artigo tem caráter normativo e constitui prejulgamento da tese, mas não do fato ou caso concreto. [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.443, de 16 de julho de 1992
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 36, §2º
Tipo: paragrafo
Hierarquia: TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO I - NATUREZA E COMPETÊNCIA
Dispositivo pai: Art. 36
Páginas: 687-687
§ 2º A resposta à consulta a que se refere o inciso XVII deste artigo tem caráter normativo e constitui prejulgamento da tese, mas não do fato ou caso concreto. [...]","§ 2º A resposta à consulta a que se refere o inciso XVII deste artigo tem caráter normativo e constitui prejulgamento da tese, mas não do fato ou caso concreto. [...]","natureza; competencia; julho; titulo; jurisdicao; capitulo; resposta; consulta; refere; inciso","True","529","132"
"12","12","Codigo_Eleitoral_2026_anotado.pdf","lei_8443_1992","Lei n. 8.443, de 16 de julho de 1992","","Legislação correlata","Legislação correlata","687","687","TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO II - JURISDIÇÃO","estrutura","CAPÍTULO II - JURISDIÇÃO","","Art. 36","§2º","","","","CAPÍTULO II - JURISDIÇÃO [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.443, de 16 de julho de 1992
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: CAPÍTULO II - JURISDIÇÃO
Tipo: estrutura
Hierarquia: TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO II - JURISDIÇÃO
Páginas: 687-687
CAPÍTULO II - JURISDIÇÃO [...]","CAPÍTULO II - JURISDIÇÃO [...]","jurisdicao; capitulo; julho; titulo; natureza; competencia","True","369","92"
"13","13","Codigo_Eleitoral_2026_anotado.pdf","lei_8443_1992","Lei n. 8.443, de 16 de julho de 1992","","Legislação correlata","Legislação correlata","687","687","TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO II - JURISDIÇÃO","artigo","Art. 5º","","Art. 5º","","","","","Art. 5º A jurisdição do Tribunal abrange:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.443, de 16 de julho de 1992
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º
Tipo: artigo
Hierarquia: TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO II - JURISDIÇÃO
Páginas: 687-687
Art. 5º A jurisdição do Tribunal abrange:","Art. 5º A jurisdição do Tribunal abrange:","jurisdicao; julho; titulo; natureza; competencia; capitulo; tribunal; abrange","True","360","90"
"14","14","Codigo_Eleitoral_2026_anotado.pdf","lei_8443_1992","Lei n. 8.443, de 16 de julho de 1992","","Legislação correlata","Legislação correlata","687","688","TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO II - JURISDIÇÃO","inciso","Art. 5º, I","Art. 5º","Art. 5º","","I","","","I - qualquer pessoa física, órgão ou entidade a que se refere o inciso I do art. 1º desta lei, que utilize, arrecade, guarde, gerencie ou administre dinheiros, bens e valores públicos ou pelos quais a União responda, ou que, em nome desta, assuma obrigações de natureza pecuniária;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.443, de 16 de julho de 1992
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, I
Tipo: inciso
Hierarquia: TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO II - JURISDIÇÃO
Dispositivo pai: Art. 5º
Páginas: 687-688
I - qualquer pessoa física, órgão ou entidade a que se refere o inciso I do art. 1º desta lei, que utilize, arrecade, guarde, gerencie ou administre dinheiros, bens e valores públicos ou pelos quais a União responda, ou que, em nome desta, assuma obrigações de natureza pecuniária;","I - qualquer pessoa física, órgão ou entidade a que se refere o inciso I do art. 1º desta lei, que utilize, arrecade, guarde, gerencie ou administre dinheiros, bens e valores públicos ou pelos quais a União responda, ou que, em nome desta...","natureza; jurisdicao; desta; julho; titulo; competencia; capitulo; qualquer; pessoa; fisica","True","628","157"
"15","15","Codigo_Eleitoral_2026_anotado.pdf","lei_8443_1992","Lei n. 8.443, de 16 de julho de 1992","","Legislação correlata","Legislação correlata","688","688","TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO II - JURISDIÇÃO","inciso","Art. 5º, II","Art. 5º","Art. 5º","","II","","","II - aqueles que derem causa a perda, extravio ou outra irregularidade de que resulte dano ao erário; [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.443, de 16 de julho de 1992
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, II
Tipo: inciso
Hierarquia: TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO II - JURISDIÇÃO
Dispositivo pai: Art. 5º
Páginas: 688-688
II - aqueles que derem causa a perda, extravio ou outra irregularidade de que resulte dano ao erário; [...]","II - aqueles que derem causa a perda, extravio ou outra irregularidade de que resulte dano ao erário; [...]","jurisdicao; julho; titulo; natureza; competencia; capitulo; aqueles; derem; causa; perda","True","455","113"
"16","16","Codigo_Eleitoral_2026_anotado.pdf","lei_8443_1992","Lei n. 8.443, de 16 de julho de 1992","","Legislação correlata","Legislação correlata","688","688","TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO II - JURISDIÇÃO","inciso","Art. 5º, VI","Art. 5º","Art. 5º","","VI","","","VI - todos aqueles que lhe devam prestar contas ou cujos atos estejam sujeitos à sua fiscalização por expressa disposição de lei;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.443, de 16 de julho de 1992
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, VI
Tipo: inciso
Hierarquia: TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO II - JURISDIÇÃO
Dispositivo pai: Art. 5º
Páginas: 688-688
VI - todos aqueles que lhe devam prestar contas ou cujos atos estejam sujeitos à sua fiscalização por expressa disposição de lei;","VI - todos aqueles que lhe devam prestar contas ou cujos atos estejam sujeitos à sua fiscalização por expressa disposição de lei;","jurisdicao; julho; titulo; natureza; competencia; capitulo; todos; aqueles; devam; prestar","True","477","119"
"17","17","Codigo_Eleitoral_2026_anotado.pdf","lei_8443_1992","Lei n. 8.443, de 16 de julho de 1992","","Legislação correlata","Legislação correlata","688","688","TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO II - JURISDIÇÃO","inciso","Art. 5º, VII","Art. 5º","Art. 5º","","VII","","","VII - os responsáveis pela aplicação de quaisquer recursos repassados pela União, mediante convênio, acordo, ajuste ou outros instrumentos congêneres, a estado, ao Distrito Federal ou a município; [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.443, de 16 de julho de 1992
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 5º, VII
Tipo: inciso
Hierarquia: TÍTULO I - NATUREZA, COMPETÊNCIA E JURISDIÇÃO > CAPÍTULO II - JURISDIÇÃO
Dispositivo pai: Art. 5º
Páginas: 688-688
VII - os responsáveis pela aplicação de quaisquer recursos repassados pela União, mediante convênio, acordo, ajuste ou outros instrumentos congêneres, a estado, ao Distrito Federal ou a município; [...]","VII - os responsáveis pela aplicação de quaisquer recursos repassados pela União, mediante convênio, acordo, ajuste ou outros instrumentos congêneres, a estado, ao Distrito Federal ou a município; [...]","jurisdicao; julho; titulo; natureza; competencia; capitulo; responsaveis; aplicacao; quaisquer; recursos","True","551","137"
"18","18","Codigo_Eleitoral_2026_anotado.pdf","lei_8443_1992","Lei n. 8.443, de 16 de julho de 1992","","Legislação correlata","Legislação correlata","688","688","TÍTULO II - JULGAMENTO E FISCALIZAÇÃO","estrutura","TÍTULO II - JULGAMENTO E FISCALIZAÇÃO","","Art. 5º","","VII","","","TÍTULO II - JULGAMENTO E FISCALIZAÇÃO","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.443, de 16 de julho de 1992
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: TÍTULO II - JULGAMENTO E FISCALIZAÇÃO
Tipo: estrutura
Hierarquia: TÍTULO II - JULGAMENTO E FISCALIZAÇÃO
Páginas: 688-688
TÍTULO II - JULGAMENTO E FISCALIZAÇÃO","TÍTULO II - JULGAMENTO E FISCALIZAÇÃO","titulo; julgamento; fiscalizacao; julho","True","354","88"
"19","19","Codigo_Eleitoral_2026_anotado.pdf","lei_8443_1992","Lei n. 8.443, de 16 de julho de 1992","","Legislação correlata","Legislação correlata","688","688","TÍTULO II - JULGAMENTO E FISCALIZAÇÃO > CAPÍTULO I - JULGAMENTO DE CONTAS","estrutura","CAPÍTULO I - JULGAMENTO DE CONTAS","","Art. 5º","","VII","","","CAPÍTULO I - JULGAMENTO DE CONTAS [...] Seção II Decisões em processo de tomada ou prestação de contas","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.443, de 16 de julho de 1992
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: CAPÍTULO I - JULGAMENTO DE CONTAS
Tipo: estrutura
Hierarquia: TÍTULO II - JULGAMENTO E FISCALIZAÇÃO > CAPÍTULO I - JULGAMENTO DE CONTAS
Páginas: 688-688
CAPÍTULO I - JULGAMENTO DE CONTAS [...] Seção II Decisões em processo de tomada ou prestação de contas","CAPÍTULO I - JULGAMENTO DE CONTAS [...] Seção II Decisões em processo de tomada ou prestação de contas","julgamento; contas; capitulo; julho; titulo; fiscalizacao; secao; decisoes; processo; tomada","True","451","112"
"20","20","Codigo_Eleitoral_2026_anotado.pdf","lei_8443_1992","Lei n. 8.443, de 16 de julho de 1992","","Legislação correlata","Legislação correlata","688","688","TÍTULO II - JULGAMENTO E FISCALIZAÇÃO > CAPÍTULO I - JULGAMENTO DE CONTAS","artigo","Art. 10","","Art. 10","","","","","Art. 10. A decisão em processo de tomada ou prestação de contas pode ser preliminar, definitiva ou terminativa. [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.443, de 16 de julho de 1992
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 10
Tipo: artigo
Hierarquia: TÍTULO II - JULGAMENTO E FISCALIZAÇÃO > CAPÍTULO I - JULGAMENTO DE CONTAS
Páginas: 688-688
Art. 10. A decisão em processo de tomada ou prestação de contas pode ser preliminar, definitiva ou terminativa. [...]","Art. 10. A decisão em processo de tomada ou prestação de contas pode ser preliminar, definitiva ou terminativa. [...]","julgamento; contas; julho; titulo; fiscalizacao; capitulo; decisao; processo; tomada; prestacao","True","437","109"
"21","21","Codigo_Eleitoral_2026_anotado.pdf","lei_8443_1992","Lei n. 8.443, de 16 de julho de 1992","","Legislação correlata","Legislação correlata","688","688","TÍTULO II - JULGAMENTO E FISCALIZAÇÃO > CAPÍTULO I - JULGAMENTO DE CONTAS","paragrafo","Art. 10, §2º","Art. 10","Art. 10","§2º","","","","§ 2º Definitiva é a decisão pela qual o Tribunal julga as contas regulares, regulares com ressalva, ou irregulares. [...]","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.443, de 16 de julho de 1992
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 10, §2º
Tipo: paragrafo
Hierarquia: TÍTULO II - JULGAMENTO E FISCALIZAÇÃO > CAPÍTULO I - JULGAMENTO DE CONTAS
Dispositivo pai: Art. 10
Páginas: 688-688
§ 2º Definitiva é a decisão pela qual o Tribunal julga as contas regulares, regulares com ressalva, ou irregulares. [...]","§ 2º Definitiva é a decisão pela qual o Tribunal julga as contas regulares, regulares com ressalva, ou irregulares. [...]","julgamento; contas; regulares; julho; titulo; fiscalizacao; capitulo; definitiva; decisao; qual","True","474","118"
"22","22","Codigo_Eleitoral_2026_anotado.pdf","lei_8443_1992","Lei n. 8.443, de 16 de julho de 1992","","Legislação correlata","Legislação correlata","688","688","TÍTULO II - JULGAMENTO E FISCALIZAÇÃO > CAPÍTULO I - JULGAMENTO DE CONTAS","artigo","Art. 15","","Art. 15","","","","","Art. 15. Ao julgar as contas, o Tribunal decidirá se estas são regulares, regulares com ressalva, ou irregulares.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 8.443, de 16 de julho de 1992
Macrogrupo: Legislação correlata
Grupo do sumário: Legislação correlata
Dispositivo: Art. 15
Tipo: artigo
Hierarquia: TÍTULO II - JULGAMENTO E FISCALIZAÇÃO > CAPÍTULO I - JULGAMENTO DE CONTAS
Páginas: 688-688
Art. 15. Ao julgar as contas, o Tribunal decidirá se estas são regulares, regulares com ressalva, ou irregulares.","Art. 15. Ao julgar as contas, o Tribunal decidirá se estas são regulares, regulares com ressalva, ou irregulares.","julgamento; contas; regulares; julho; titulo; fiscalizacao; capitulo; julgar; tribunal; decidira","True","433","108"
