"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"11","11","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23659_2021","Resolução n. 23.659, de 26 de outubro de 2021","","Normas editadas pelo TSE","Resoluções","1017","1018","CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS","artigo","Art. 2º","","Art. 2º","","","","","Art. 2º Para registro de informações no histórico de inscrição no Cadastro Eleitoral, serão utilizados códigos de Atualização da Situação do Eleitor (ASE), reunidos em tabela que constará de provimento da Corregedoria-Geral Eleitoral, que detalhará as instruções para sua adequada utilização.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.659, de 26 de outubro de 2021
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º
Tipo: artigo
Hierarquia: CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS
Páginas: 1017-1018
Art. 2º Para registro de informações no histórico de inscrição no Cadastro Eleitoral, serão utilizados códigos de Atualização da Situação do Eleitor (ASE), reunidos em tabela que constará de provimento da Corregedoria-Geral Eleitoral, que detalhará as instruções para sua adequada utilização.","Art. 2º Para registro de informações no histórico de inscrição no Cadastro Eleitoral, serão utilizados códigos de Atualização da Situação do Eleitor (ASE), reunidos em tabela que constará de provimento da Corregedoria-Geral Eleitoral, que...","eleitoral; cadastro; resolucao; outubro; capitulo; gestao; correlatos; registro; informacoes; historico","True","603","150"
"12","12","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23659_2021","Resolução n. 23.659, de 26 de outubro de 2021","","Normas editadas pelo TSE","Resoluções","1018","1018","CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS","paragrafo","Art. 2º, §1º","Art. 2º","Art. 2º","§1º","","","","§ 1º Os códigos ASE deverão possibilitar o registro claro e inequívoco de informações relativas a eventos que impactem o exercício de direitos políticos e civis.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.659, de 26 de outubro de 2021
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, §1º
Tipo: paragrafo
Hierarquia: CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS
Dispositivo pai: Art. 2º
Páginas: 1018-1018
§ 1º Os códigos ASE deverão possibilitar o registro claro e inequívoco de informações relativas a eventos que impactem o exercício de direitos políticos e civis.","§ 1º Os códigos ASE deverão possibilitar o registro claro e inequívoco de informações relativas a eventos que impactem o exercício de direitos políticos e civis.","resolucao; outubro; capitulo; gestao; cadastro; eleitoral; correlatos; codigos; deverao; possibilitar","True","505","126"
"13","13","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23659_2021","Resolução n. 23.659, de 26 de outubro de 2021","","Normas editadas pelo TSE","Resoluções","1018","1018","CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS","paragrafo","Art. 2º, §2º","Art. 2º","Art. 2º","§2º","","","","§ 2º A atualização de registros de que trata o caput será promovida diretamente no sistema de gestão do Cadastro Eleitoral.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.659, de 26 de outubro de 2021
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, §2º
Tipo: paragrafo
Hierarquia: CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS
Dispositivo pai: Art. 2º
Páginas: 1018-1018
§ 2º A atualização de registros de que trata o caput será promovida diretamente no sistema de gestão do Cadastro Eleitoral.","§ 2º A atualização de registros de que trata o caput será promovida diretamente no sistema de gestão do Cadastro Eleitoral.","gestao; cadastro; eleitoral; resolucao; outubro; capitulo; correlatos; atualizacao; registros; trata","True","467","116"
"14","14","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23659_2021","Resolução n. 23.659, de 26 de outubro de 2021","","Normas editadas pelo TSE","Resoluções","1018","1018","CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS","artigo","Art. 3º","","Art. 3º","","","","","Art. 3º É assegurada ao cidadão e à cidadã a emissão de certidão que reflita sua situação atual no Cadastro Eleitoral, com a necessária especificidade ao exercício de direitos, devendo ser disponibilizada, de forma automática no sistema, a geração de certidões relativas a:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.659, de 26 de outubro de 2021
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º
Tipo: artigo
Hierarquia: CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS
Páginas: 1018-1018
Art. 3º É assegurada ao cidadão e à cidadã a emissão de certidão que reflita sua situação atual no Cadastro Eleitoral, com a necessária especificidade ao exercício de direitos, devendo ser disponibilizada, de forma automática no sistema, a geração de certidões relativas a:","Art. 3º É assegurada ao cidadão e à cidadã a emissão de certidão que reflita sua situação atual no Cadastro Eleitoral, com a necessária especificidade ao exercício de direitos, devendo ser disponibilizada, de forma automática no sistema, a...","cadastro; eleitoral; resolucao; outubro; capitulo; gestao; correlatos; assegurada; cidadao; cidada","True","584","146"
"15","15","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23659_2021","Resolução n. 23.659, de 26 de outubro de 2021","","Normas editadas pelo TSE","Resoluções","1018","1018","CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS","inciso","Art. 3º, I","Art. 3º","Art. 3º","","I","","","I - inscrição e domicílio eleitorais;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.659, de 26 de outubro de 2021
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, I
Tipo: inciso
Hierarquia: CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS
Dispositivo pai: Art. 3º
Páginas: 1018-1018
I - inscrição e domicílio eleitorais;","I - inscrição e domicílio eleitorais;","resolucao; outubro; capitulo; gestao; cadastro; eleitoral; correlatos; inscricao; domicilio; eleitorais","True","376","94"
"16","16","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23659_2021","Resolução n. 23.659, de 26 de outubro de 2021","","Normas editadas pelo TSE","Resoluções","1018","1018","CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS","inciso","Art. 3º, II","Art. 3º","Art. 3º","","II","","","II - pleno gozo, perda ou suspensão dos direitos políticos;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.659, de 26 de outubro de 2021
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, II
Tipo: inciso
Hierarquia: CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS
Dispositivo pai: Art. 3º
Páginas: 1018-1018
II - pleno gozo, perda ou suspensão dos direitos políticos;","II - pleno gozo, perda ou suspensão dos direitos políticos;","resolucao; outubro; capitulo; gestao; cadastro; eleitoral; correlatos; pleno; gozo; perda","True","399","99"
"17","17","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23659_2021","Resolução n. 23.659, de 26 de outubro de 2021","","Normas editadas pelo TSE","Resoluções","1018","1018","CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS","inciso","Art. 3º, III","Art. 3º","Art. 3º","","III","","","III - facultatividade do exercício do voto;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.659, de 26 de outubro de 2021
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, III
Tipo: inciso
Hierarquia: CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS
Dispositivo pai: Art. 3º
Páginas: 1018-1018
III - facultatividade do exercício do voto;","III - facultatividade do exercício do voto;","resolucao; outubro; capitulo; gestao; cadastro; eleitoral; correlatos; facultatividade; exercicio; voto","True","384","96"
"18","18","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23659_2021","Resolução n. 23.659, de 26 de outubro de 2021","","Normas editadas pelo TSE","Resoluções","1018","1018","CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS","inciso","Art. 3º, IV","Art. 3º","Art. 3º","","IV","","","IV - regularidade do exercício do voto, justificativa ou pagamento da multa no último turno da última eleição;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.659, de 26 de outubro de 2021
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, IV
Tipo: inciso
Hierarquia: CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS
Dispositivo pai: Art. 3º
Páginas: 1018-1018
IV - regularidade do exercício do voto, justificativa ou pagamento da multa no último turno da última eleição;","IV - regularidade do exercício do voto, justificativa ou pagamento da multa no último turno da última eleição;","resolucao; outubro; capitulo; gestao; cadastro; eleitoral; correlatos; regularidade; exercicio; voto","True","450","112"
"19","19","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23659_2021","Resolução n. 23.659, de 26 de outubro de 2021","","Normas editadas pelo TSE","Resoluções","1018","1018","CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS","inciso","Art. 3º, V","Art. 3º","Art. 3º","","V","","","V - regularidade do comparecimento às urnas ou pagamento da multa pela ausência e do atendimento às convocações para os trabalhos eleitorais;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.659, de 26 de outubro de 2021
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, V
Tipo: inciso
Hierarquia: CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS
Dispositivo pai: Art. 3º
Páginas: 1018-1018
V - regularidade do comparecimento às urnas ou pagamento da multa pela ausência e do atendimento às convocações para os trabalhos eleitorais;","V - regularidade do comparecimento às urnas ou pagamento da multa pela ausência e do atendimento às convocações para os trabalhos eleitorais;","resolucao; outubro; capitulo; gestao; cadastro; eleitoral; correlatos; regularidade; comparecimento; urnas","True","480","120"
"20","20","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23659_2021","Resolução n. 23.659, de 26 de outubro de 2021","","Normas editadas pelo TSE","Resoluções","1018","1018","CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS","inciso","Art. 3º, VI","Art. 3º","Art. 3º","","VI","","","VI - inexigibilidade da obrigação de votar, em decorrência de impedimento legal ao exercício do voto;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.659, de 26 de outubro de 2021
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, VI
Tipo: inciso
Hierarquia: CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS
Dispositivo pai: Art. 3º
Páginas: 1018-1018
VI - inexigibilidade da obrigação de votar, em decorrência de impedimento legal ao exercício do voto;","VI - inexigibilidade da obrigação de votar, em decorrência de impedimento legal ao exercício do voto;","resolucao; outubro; capitulo; gestao; cadastro; eleitoral; correlatos; inexigibilidade; obrigacao; votar","True","441","110"
"21","21","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23659_2021","Resolução n. 23.659, de 26 de outubro de 2021","","Normas editadas pelo TSE","Resoluções","1018","1018","CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS","inciso","Art. 3º, VII","Art. 3º","Art. 3º","","VII","","","VII - isenção da sanção decorrente do não cumprimento das obrigações eleitorais de alistamento ou de comparecimento às urnas, em razão de deficiência ou condição que torne impossível ou demasiadamente oneroso o cumprimento daquelas obrigações;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.659, de 26 de outubro de 2021
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, VII
Tipo: inciso
Hierarquia: CAPÍTULO I - DA GESTÃO DO CADASTRO ELEITORAL E > CORRELATOS
Dispositivo pai: Art. 3º
Páginas: 1018-1018
VII - isenção da sanção decorrente do não cumprimento das obrigações eleitorais de alistamento ou de comparecimento às urnas, em razão de deficiência ou condição que torne impossível ou demasiadamente oneroso o cumprimento daquelas obrigações;","VII - isenção da sanção decorrente do não cumprimento das obrigações eleitorais de alistamento ou de comparecimento às urnas, em razão de deficiência ou condição que torne impossível ou demasiadamente oneroso o cumprimento daquelas...","cumprimento; obrigacoes; resolucao; outubro; capitulo; gestao; cadastro; eleitoral; correlatos; isencao","True","584","146"
