"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"11","11","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1077","1077","V","artigo","Art. 2º","","Art. 2º","","","","","Art. 2º As medidas para o enfrentamento da desinformação que atente contra a integridade do processo eleitoral serão realizadas nos termos da legislação de regência e de resolução deste Tribunal Superior.","Art. 2º com redação dada pelo art. 1º da Res.-TSE n. 23757/2026.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Art. 2º com redação dada pelo art. 1º da Res.-TSE n. 23757/2026."", ""pagina_inicial"": 1077, ""pagina_final"": 1077}]","1","Res.-TSE n. 23757/2026","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º
Tipo: artigo
Hierarquia: V
Páginas: 1077-1077
Art. 2º As medidas para o enfrentamento da desinformação que atente contra a integridade do processo eleitoral serão realizadas nos termos da legislação de regência e de resolução deste Tribunal Superior.
Notas vinculadas:
Art. 2º com redação dada pelo art. 1º da Res.-TSE n. 23757/2026.","Art. 2º As medidas para o enfrentamento da desinformação que atente contra a integridade do processo eleitoral serão realizadas nos termos da legislação de regência e de resolução deste Tribunal Superior.","resolucao; fevereiro; medidas; enfrentamento; desinformacao; atente; contra; integridade; processo; eleitoral","True","542","135"
"12","12","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1077","1077","CAPÍTULO I - DA COMPETÊNCIA","estrutura","CAPÍTULO I - DA COMPETÊNCIA","","Art. 2º","","","","","CAPÍTULO I - DA COMPETÊNCIA","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: CAPÍTULO I - DA COMPETÊNCIA
Tipo: estrutura
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Páginas: 1077-1077
CAPÍTULO I - DA COMPETÊNCIA","CAPÍTULO I - DA COMPETÊNCIA","capitulo; competencia; resolucao; fevereiro","True","331","82"
"13","13","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1077","1077","CAPÍTULO I - DA COMPETÊNCIA","artigo","Art. 3º","","Art. 3º","","","","","Art. 3º A competência originária para a apuração dos ilícitos de que trata esta resolução é definida pela circunscrição do cargo em disputa pela(o) beneficiária(o) e será:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º
Tipo: artigo
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Páginas: 1077-1077
Art. 3º A competência originária para a apuração dos ilícitos de que trata esta resolução é definida pela circunscrição do cargo em disputa pela(o) beneficiária(o) e será:","Art. 3º A competência originária para a apuração dos ilícitos de que trata esta resolução é definida pela circunscrição do cargo em disputa pela(o) beneficiária(o) e será:","resolucao; competencia; fevereiro; capitulo; originaria; apuracao; ilicitos; trata; esta; definida","True","452","113"
"14","14","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1077","1077","CAPÍTULO I - DA COMPETÊNCIA","inciso","Art. 3º, I","Art. 3º","Art. 3º","","I","","","I - do Tribunal Superior Eleitoral, nas eleições presidenciais;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, I
Tipo: inciso
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Dispositivo pai: Art. 3º
Páginas: 1077-1077
I - do Tribunal Superior Eleitoral, nas eleições presidenciais;","I - do Tribunal Superior Eleitoral, nas eleições presidenciais;","resolucao; fevereiro; capitulo; competencia; tribunal; superior; eleitoral; eleicoes; presidenciais","True","372","93"
"15","15","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1077","1077","CAPÍTULO I - DA COMPETÊNCIA","inciso","Art. 3º, II","Art. 3º","Art. 3º","","II","","","II - dos Tribunais Regionais Eleitorais, nas eleições estaduais, federais e distritais; e","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, II
Tipo: inciso
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Dispositivo pai: Art. 3º
Páginas: 1077-1077
II - dos Tribunais Regionais Eleitorais, nas eleições estaduais, federais e distritais; e","II - dos Tribunais Regionais Eleitorais, nas eleições estaduais, federais e distritais; e","resolucao; fevereiro; capitulo; competencia; tribunais; regionais; eleitorais; eleicoes; estaduais; federais","True","399","99"
"16","16","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1077","1077","CAPÍTULO I - DA COMPETÊNCIA","inciso","Art. 3º, III","Art. 3º","Art. 3º","","III","","","III - dos juízos eleitorais, nas eleições municipais.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, III
Tipo: inciso
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Dispositivo pai: Art. 3º
Páginas: 1077-1077
III - dos juízos eleitorais, nas eleições municipais.","III - dos juízos eleitorais, nas eleições municipais.","resolucao; fevereiro; capitulo; competencia; juizos; eleitorais; eleicoes; municipais","True","364","91"
"17","17","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1077","1077","CAPÍTULO I - DA COMPETÊNCIA","paragrafo","Art. 3º, Parágrafo único","Art. 3º","Art. 3º","Parágrafo único","","","","Parágrafo único. Cada órgão competente observará as regras relativas à competência funcional:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, Parágrafo único
Tipo: paragrafo
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Dispositivo pai: Art. 3º
Páginas: 1077-1077
Parágrafo único. Cada órgão competente observará as regras relativas à competência funcional:","Parágrafo único. Cada órgão competente observará as regras relativas à competência funcional:","competencia; paragrafo; unico; resolucao; fevereiro; capitulo; cada; orgao; competente; observara","True","419","104"
"18","18","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1077","1077","CAPÍTULO I - DA COMPETÊNCIA","alinea","Art. 3º, Parágrafo único, a)","Art. 3º, Parágrafo único","Art. 3º","Parágrafo único","","a)","","a) dos membros titulares dos Tribunais;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, Parágrafo único, a)
Tipo: alinea
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Dispositivo pai: Art. 3º, Parágrafo único
Páginas: 1077-1077
a) dos membros titulares dos Tribunais;","a) dos membros titulares dos Tribunais;","resolucao; fevereiro; capitulo; competencia; paragrafo; unico; membros; titulares; tribunais","True","383","95"
"19","19","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1077","1077","CAPÍTULO I - DA COMPETÊNCIA","alinea","Art. 3º, Parágrafo único, b)","Art. 3º, Parágrafo único","Art. 3º","Parágrafo único","","b)","","b) das Corregedorias Eleitorais;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, Parágrafo único, b)
Tipo: alinea
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Dispositivo pai: Art. 3º, Parágrafo único
Páginas: 1077-1077
b) das Corregedorias Eleitorais;","b) das Corregedorias Eleitorais;","resolucao; fevereiro; capitulo; competencia; paragrafo; unico; corregedorias; eleitorais","True","376","94"
"20","20","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1077","1077","CAPÍTULO I - DA COMPETÊNCIA","alinea","Art. 3º, Parágrafo único, c)","Art. 3º, Parágrafo único","Art. 3º","Parágrafo único","","c)","","c) das juízas e dos juízes designadas(os) pelos Tribunais, nos termos do § 1º do art. 41 da Lei n. 9.504/1997; e","","[]","0","Lei n. 9.504/1997","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, Parágrafo único, c)
Tipo: alinea
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Dispositivo pai: Art. 3º, Parágrafo único
Páginas: 1077-1077
c) das juízas e dos juízes designadas(os) pelos Tribunais, nos termos do § 1º do art. 41 da Lei n. 9.504/1997; e","c) das juízas e dos juízes designadas(os) pelos Tribunais, nos termos do § 1º do art. 41 da Lei n. 9.504/1997; e","resolucao; fevereiro; capitulo; competencia; paragrafo; unico; juizas; juizes; designadas; tribunais","True","456","114"
"21","21","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1077","1077","CAPÍTULO I - DA COMPETÊNCIA","alinea","Art. 3º, Parágrafo único, d)","Art. 3º, Parágrafo único","Art. 3º","Parágrafo único","","d)","","d) das zonas eleitorais designadas pelo Tribunal Regional, nos municípios em que houver mais de uma.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, Parágrafo único, d)
Tipo: alinea
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Dispositivo pai: Art. 3º, Parágrafo único
Páginas: 1077-1077
d) das zonas eleitorais designadas pelo Tribunal Regional, nos municípios em que houver mais de uma.","d) das zonas eleitorais designadas pelo Tribunal Regional, nos municípios em que houver mais de uma.","resolucao; fevereiro; capitulo; competencia; paragrafo; unico; zonas; eleitorais; designadas; tribunal","True","444","111"
"22","22","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1078","1078","CAPÍTULO I - DA COMPETÊNCIA","artigo","Art. 4º","","Art. 4º","","","","","Art. 4º As ações eleitorais relativas às condutas ilícitas mencionadas no art. 1º desta resolução, quando versarem sobre o mesmo fato e forem propostas por partes diversas ou com capitulação jurídica distinta, poderão ser reunidas sob a mesma relatoria ou no mesmo juízo para julgamento conjunto (Lei n. 9.504/1997, art. 96-B).","","[]","0","Lei n. 9.504/1997","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 4º
Tipo: artigo
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Páginas: 1078-1078
Art. 4º As ações eleitorais relativas às condutas ilícitas mencionadas no art. 1º desta resolução, quando versarem sobre o mesmo fato e forem propostas por partes diversas ou com capitulação jurídica distinta, poderão ser reunidas sob a mesma relatoria ou no mesmo juízo para julgamento conjunto (Lei n. 9.504/1997, art. 96-B).","Art. 4º As ações eleitorais relativas às condutas ilícitas mencionadas no art. 1º desta resolução, quando versarem sobre o mesmo fato e forem propostas por partes diversas ou com capitulação jurídica distinta, poderão ser reunidas sob a...","resolucao; mesmo; fevereiro; capitulo; competencia; acoes; eleitorais; relativas; condutas; ilicitas","True","608","152"
"23","23","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1078","1078","CAPÍTULO I - DA COMPETÊNCIA","paragrafo","Art. 4º, §1º","Art. 4º","Art. 4º","§1º","","","","§ 1º As ações não serão reunidas quando:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 4º, §1º
Tipo: paragrafo
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Dispositivo pai: Art. 4º
Páginas: 1078-1078
§ 1º As ações não serão reunidas quando:","§ 1º As ações não serão reunidas quando:","resolucao; fevereiro; capitulo; competencia; acoes; serao; reunidas; quando","True","354","88"
"24","24","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1078","1078","CAPÍTULO I - DA COMPETÊNCIA","alinea","Art. 4º, §1º, a)","Art. 4º, §1º","Art. 4º","§1º","","a)","","a) uma delas já tiver sido julgada (Código de Processo Civil, art. 55, § 1º; Superior Tribunal de Justiça, Súmula n. 235); e","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 4º, §1º, a)
Tipo: alinea
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Dispositivo pai: Art. 4º, §1º
Páginas: 1078-1078
a) uma delas já tiver sido julgada (Código de Processo Civil, art. 55, § 1º; Superior Tribunal de Justiça, Súmula n. 235); e","a) uma delas já tiver sido julgada (Código de Processo Civil, art. 55, § 1º; Superior Tribunal de Justiça, Súmula n. 235); e","resolucao; fevereiro; capitulo; competencia; delas; tiver; sido; julgada; codigo; processo","True","444","111"
"25","25","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23735_2024","Resolução n. 23.735, de 27 de fevereiro de 2024","","Normas editadas pelo TSE","Resoluções","1078","1078","CAPÍTULO I - DA COMPETÊNCIA","alinea","Art. 4º, §1º, b)","Art. 4º, §1º","Art. 4º","§1º","","b)","","b) a celeridade, a duração razoável do processo, o bom andamento do trâmite processual, o contraditório, a ampla defesa, a organicidade dos julgamentos e o relevante interesse público buscado recomendarem a manutenção da separação (Supremo Tribunal Federal, ADI n. 5.507/DF, DJe 3/10/2022).","","[]","0","","ADI n. 5.507","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.735, de 27 de fevereiro de 2024
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 4º, §1º, b)
Tipo: alinea
Hierarquia: CAPÍTULO I - DA COMPETÊNCIA
Dispositivo pai: Art. 4º, §1º
Páginas: 1078-1078
b) a celeridade, a duração razoável do processo, o bom andamento do trâmite processual, o contraditório, a ampla defesa, a organicidade dos julgamentos e o relevante interesse público buscado recomendarem a manutenção da separação (Supremo Tribunal Federal, ADI n. 5.507/DF, DJe 3/10/2022).","b) a celeridade, a duração razoável do processo, o bom andamento do trâmite processual, o contraditório, a ampla defesa, a organicidade dos julgamentos e o relevante interesse público buscado recomendarem a manutenção da separação (Supremo...","resolucao; fevereiro; capitulo; competencia; celeridade; duracao; razoavel; processo; andamento; tramite","True","610","152"
