"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"11","11","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23596_2019","Resolução n. 23.596, de 20 de agosto de 2019","","Normas editadas pelo TSE","Resoluções","947","947","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","paragrafo","Art. 3º, §1º","Art. 3º","Art. 3º","§1º","","","","§ 1º Consideram-se órgãos partidários, para fins desta resolução, os constituídos nos âmbitos nacional, estadual ou regional e municipal ou zonal;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.596, de 20 de agosto de 2019
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, §1º
Tipo: paragrafo
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º
Páginas: 947-947
§ 1º Consideram-se órgãos partidários, para fins desta resolução, os constituídos nos âmbitos nacional, estadual ou regional e municipal ou zonal;","§ 1º Consideram-se órgãos partidários, para fins desta resolução, os constituídos nos âmbitos nacional, estadual ou regional e municipal ou zonal;","resolucao; agosto; capitulo; disposicoes; gerais; consideram; orgaos; partidarios; fins; desta","True","463","115"
"12","12","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23596_2019","Resolução n. 23.596, de 20 de agosto de 2019","","Normas editadas pelo TSE","Resoluções","947","947","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","paragrafo","Art. 3º, §2º","Art. 3º","Art. 3º","§2º","","","","§ 2º Os órgãos regionais e zonais a que se refere o § 1º deste artigo são constituídos apenas no Distrito Federal, em correspondência, respectivamente, aos órgãos de direção estaduais e municipais (Lei n. 9.096/1995, art. 54, c.c. o art. 1º da Lei n. 9.259/1996).","","[]","0","Lei n. 9.096/1995; Lei n. 9.259/1996","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.596, de 20 de agosto de 2019
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, §2º
Tipo: paragrafo
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º
Páginas: 947-947
§ 2º Os órgãos regionais e zonais a que se refere o § 1º deste artigo são constituídos apenas no Distrito Federal, em correspondência, respectivamente, aos órgãos de direção estaduais e municipais (Lei n. 9.096/1995, art. 54, c.c. o art. 1º da Lei n. 9.259/1996).","§ 2º Os órgãos regionais e zonais a que se refere o § 1º deste artigo são constituídos apenas no Distrito Federal, em correspondência, respectivamente, aos órgãos de direção estaduais e municipais (Lei n. 9.096/1995, art. 54, c.c. o art...","orgaos; resolucao; agosto; capitulo; disposicoes; gerais; regionais; zonais; refere; deste","True","580","145"
"13","13","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23596_2019","Resolução n. 23.596, de 20 de agosto de 2019","","Normas editadas pelo TSE","Resoluções","947","947","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","paragrafo","Art. 3º, §3º","Art. 3º","Art. 3º","§3º","","","","§ 3º Deferida a filiação do eleitor, será entregue comprovante ao interessado, no modelo adotado pelo partido (Lei n. 9.096/1995, art. 17,","","[]","0","Lei n. 9.096/1995","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.596, de 20 de agosto de 2019
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, §3º
Tipo: paragrafo
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º
Páginas: 947-947
§ 3º Deferida a filiação do eleitor, será entregue comprovante ao interessado, no modelo adotado pelo partido (Lei n. 9.096/1995, art. 17,","§ 3º Deferida a filiação do eleitor, será entregue comprovante ao interessado, no modelo adotado pelo partido (Lei n. 9.096/1995, art. 17,","resolucao; agosto; capitulo; disposicoes; gerais; deferida; filiacao; eleitor; sera; entregue","True","455","113"
"14","14","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23596_2019","Resolução n. 23.596, de 20 de agosto de 2019","","Normas editadas pelo TSE","Resoluções","947","947","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","paragrafo","Art. 3º, Parágrafo único","Art. 3º","Art. 3º","Parágrafo único","","","","parágrafo único).","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.596, de 20 de agosto de 2019
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, Parágrafo único
Tipo: paragrafo
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º
Páginas: 947-947
parágrafo único).","parágrafo único).","paragrafo; unico; resolucao; agosto; capitulo; disposicoes; gerais","True","346","86"
"15","15","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23596_2019","Resolução n. 23.596, de 20 de agosto de 2019","","Normas editadas pelo TSE","Resoluções","947","947","CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA","estrutura","CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA","","Art. 3º","Parágrafo único","","","","CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.596, de 20 de agosto de 2019
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA
Tipo: estrutura
Hierarquia: CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA
Páginas: 947-947
CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA","CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA","capitulo; sistema; filiacao; partidaria; resolucao; agosto","True","386","96"
"16","16","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23596_2019","Resolução n. 23.596, de 20 de agosto de 2019","","Normas editadas pelo TSE","Resoluções","947","947","CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA > (FILIA)","estrutura","(FILIA)","","Art. 3º","Parágrafo único","","","","(FILIA)","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.596, de 20 de agosto de 2019
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: (FILIA)
Tipo: estrutura
Hierarquia: CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA > (FILIA)
Páginas: 947-947
(FILIA)","(FILIA)","filia; resolucao; agosto; capitulo; sistema; filiacao; partidaria","True","316","79"
"17","17","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23596_2019","Resolução n. 23.596, de 20 de agosto de 2019","","Normas editadas pelo TSE","Resoluções","947","947","CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA > (FILIA)","artigo","Art. 4º","","Art. 4º","","","","","Art. 4º O Filia, desenvolvido pela Secretaria de Tecnologia da Informação do Tribunal Superior Eleitoral (TSE) e integrado ao Sistema de Gerenciamento de Informações Partidárias (SGIP), será utilizado em todo o território nacional para anotação das filiações partidárias a que se refere o art. 19 da Lei n. 9.096/1995.","","[]","0","Lei n. 9.096/1995","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.596, de 20 de agosto de 2019
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 4º
Tipo: artigo
Hierarquia: CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA > (FILIA)
Páginas: 947-947
Art. 4º O Filia, desenvolvido pela Secretaria de Tecnologia da Informação do Tribunal Superior Eleitoral (TSE) e integrado ao Sistema de Gerenciamento de Informações Partidárias (SGIP), será utilizado em todo o território nacional para anotação das filiações partidárias a que se refere o art. 19 da Lei n. 9.096/1995.","Art. 4º O Filia, desenvolvido pela Secretaria de Tecnologia da Informação do Tribunal Superior Eleitoral (TSE) e integrado ao Sistema de Gerenciamento de Informações Partidárias (SGIP), será utilizado em todo o território nacional para...","sistema; filia; partidarias; resolucao; agosto; capitulo; filiacao; partidaria; desenvolvido; secretaria","True","624","156"
"18","18","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23596_2019","Resolução n. 23.596, de 20 de agosto de 2019","","Normas editadas pelo TSE","Resoluções","947","948","CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA > (FILIA)","paragrafo","Art. 4º, §1º","Art. 4º","Art. 4º","§1º","","","","§ 1º As informações referentes a filiações efetuadas perante os órgãos partidários, independentemente da abrangência, quando admitidas pelo estatuto do partido, deverão ser inseridas no Filia com a finalidade de comunicação à Justiça Eleitoral.","Parágrafo 1º com redação dada pelo art. 1º da Res.-TSE n. 23668/2021.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Parágrafo 1º com redação dada pelo art. 1º da Res.-TSE n. 23668/2021."", ""pagina_inicial"": 948, ""pagina_final"": 948}]","1","Res.-TSE n. 23668/2021","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.596, de 20 de agosto de 2019
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 4º, §1º
Tipo: paragrafo
Hierarquia: CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA > (FILIA)
Dispositivo pai: Art. 4º
Páginas: 947-948
§ 1º As informações referentes a filiações efetuadas perante os órgãos partidários, independentemente da abrangência, quando admitidas pelo estatuto do partido, deverão ser inseridas no Filia com a finalidade de comunicação à Justiça Eleitoral.
Notas vinculadas:
Parágrafo 1º com redação dada pelo art. 1º da Res.-TSE n. 23668/2021.","§ 1º As informações referentes a filiações efetuadas perante os órgãos partidários, independentemente da abrangência, quando admitidas pelo estatuto do partido, deverão ser inseridas no Filia com a finalidade de comunicação à Justiça...","filia; resolucao; agosto; capitulo; sistema; filiacao; partidaria; informacoes; referentes; filiacoes","True","671","167"
"19","19","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23596_2019","Resolução n. 23.596, de 20 de agosto de 2019","","Normas editadas pelo TSE","Resoluções","948","948","CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA > (FILIA)","paragrafo","Art. 4º, §2º","Art. 4º","Art. 4º","§2º","","","","§ 2º Observadas as disposições estatutárias, qualquer órgão partidário poderá registrar as filiações no Sistema Filia.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.596, de 20 de agosto de 2019
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 4º, §2º
Tipo: paragrafo
Hierarquia: CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA > (FILIA)
Dispositivo pai: Art. 4º
Páginas: 948-948
§ 2º Observadas as disposições estatutárias, qualquer órgão partidário poderá registrar as filiações no Sistema Filia.","§ 2º Observadas as disposições estatutárias, qualquer órgão partidário poderá registrar as filiações no Sistema Filia.","sistema; filia; resolucao; agosto; capitulo; filiacao; partidaria; observadas; disposicoes; estatutarias","True","457","114"
"20","20","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23596_2019","Resolução n. 23.596, de 20 de agosto de 2019","","Normas editadas pelo TSE","Resoluções","948","948","CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA > (FILIA)","paragrafo","Art. 4º, §3º","Art. 4º","Art. 4º","§3º","","","","§ 3º Os dados inseridos no Filia terão por base as informações fornecidas pelos partidos políticos, ressalvada a possibilidade de o sistema recusar pela ocorrência de eventual erro no registro de dados cadastrais do filiado, nos termos do art. 13 desta resolução.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.596, de 20 de agosto de 2019
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 4º, §3º
Tipo: paragrafo
Hierarquia: CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA > (FILIA)
Dispositivo pai: Art. 4º
Páginas: 948-948
§ 3º Os dados inseridos no Filia terão por base as informações fornecidas pelos partidos políticos, ressalvada a possibilidade de o sistema recusar pela ocorrência de eventual erro no registro de dados cadastrais do filiado, nos termos do art. 13 desta resolução.","§ 3º Os dados inseridos no Filia terão por base as informações fornecidas pelos partidos políticos, ressalvada a possibilidade de o sistema recusar pela ocorrência de eventual erro no registro de dados cadastrais do filiado, nos termos do...","resolucao; sistema; filia; dados; agosto; capitulo; filiacao; partidaria; inseridos; terao","True","602","150"
"21","21","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23596_2019","Resolução n. 23.596, de 20 de agosto de 2019","","Normas editadas pelo TSE","Resoluções","948","948","CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA > (FILIA)","paragrafo","Art. 4º, §4º","Art. 4º","Art. 4º","§4º","","","","§ 4º Além dos campos de preenchimento obrigatório, o Filia conterá campos para registro, a critério dos órgãos partidários, de endereço e telefone, os quais não serão submetidos a processamento pelo sistema nem constarão dos registros oficiais.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.596, de 20 de agosto de 2019
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 4º, §4º
Tipo: paragrafo
Hierarquia: CAPÍTULO II - DO SISTEMA DE FILIAÇÃO PARTIDÁRIA > (FILIA)
Dispositivo pai: Art. 4º
Páginas: 948-948
§ 4º Além dos campos de preenchimento obrigatório, o Filia conterá campos para registro, a critério dos órgãos partidários, de endereço e telefone, os quais não serão submetidos a processamento pelo sistema nem constarão dos registros oficiais.","§ 4º Além dos campos de preenchimento obrigatório, o Filia conterá campos para registro, a critério dos órgãos partidários, de endereço e telefone, os quais não serão submetidos a processamento pelo sistema nem constarão dos registros...","sistema; filia; campos; resolucao; agosto; capitulo; filiacao; partidaria; alem; preenchimento","True","583","145"
